onset	duration	sample	trigger
277.835	0.001	277835	201
279.612	0.001	279612	5
281.01	0.001	281010	25
282.498	0.001	282498	60
283.008	0.001	283008	45
283.926	0.001	283926	103
287.951	0.001	287951	1
289.349	0.001	289349	21
290.847	0.001	290847	60
291.356	0.001	291356	41
292.964	0.001	292964	103
295.071	0.001	295071	104
296.27	0.001	296270	2
297.668	0.001	297668	22
299.166	0.001	299166	60
299.675	0.001	299675	42
302.172	0.001	302172	103
304.608	0.001	304608	2
306.006	0.001	306006	22
307.514	0.001	307514	60
308.014	0.001	308014	42
309.062	0.001	309062	103
311.229	0.001	311229	104
312.088	0.001	312088	12
313.486	0.001	313486	32
314.984	0.001	314984	60
315.484	0.001	315484	52
316.342	0.001	316342	103
317.081	0.001	317081	104
318.2	0.001	318200	10
319.598	0.001	319598	30
321.106	0.001	321106	60
321.605	0.001	321605	50
322.624	0.001	322624	103
323.363	0.001	323363	104
324.182	0.001	324182	9
325.58	0.001	325580	29
327.088	0.001	327088	60
327.597	0.001	327597	49
328.246	0.001	328246	103
329.614	0.001	329614	104
330.843	0.001	330843	5
332.231	0.001	332231	25
333.739	0.001	333739	60
334.238	0.001	334238	45
334.767	0.001	334767	103
336.894	0.001	336894	104
337.833	0.001	337833	8
339.221	0.001	339221	28
340.719	0.001	340719	60
341.229	0.001	341229	48
341.818	0.001	341818	103
344.195	0.001	344195	104
345.113	0.001	345113	10
346.511	0.001	346511	30
348.009	0.001	348009	60
348.509	0.001	348509	50
349.178	0.001	349178	103
349.817	0.001	349817	104
350.666	0.001	350666	6
352.054	0.001	352054	26
353.572	0.001	353572	60
354.071	0.001	354071	46
354.82	0.001	354820	101
356.418	0.001	356418	102
357.616	0.001	357616	4
359.004	0.001	359004	24
360.502	0.001	360502	60
361.012	0.001	361012	44
361.711	0.001	361711	101
362.729	0.001	362729	102
363.568	0.001	363568	11
364.966	0.001	364966	31
366.454	0.001	366454	60
366.964	0.001	366964	51
367.653	0.001	367653	103
368.482	0.001	368482	104
369.58	0.001	369580	9
370.978	0.001	370978	29
372.476	0.001	372476	60
372.985	0.001	372985	49
