onset	duration	sample	trigger
0.852	0.001	852	6
2.25	0.001	2250	26
3.748	0.001	3748	60
4.247	0.001	4247	46
4.827	0.001	4827	101
9.041	0.001	9041	12
10.439	0.001	10439	32
11.937	0.001	11937	60
12.446	0.001	12446	52
12.926	0.001	12926	103
14.444	0.001	14444	104
15.392	0.001	15392	1
16.79	0.001	16790	21
17.679	0.001	17679	62
18.788	0.001	18788	41
19.597	0.001	19597	101
20.445	0.001	20445	102
21.484	0.001	21484	6
22.882	0.001	22882	26
24.38	0.001	24380	60
24.889	0.001	24889	46
25.309	0.001	25309	101
27.965	0.001	27965	102
28.894	0.001	28894	12
30.292	0.001	30292	32
31.81	0.001	31810	60
32.309	0.001	32309	52
32.749	0.001	32749	103
34.337	0.001	34337	104
35.225	0.001	35225	7
36.623	0.001	36623	27
37.402	0.001	37402	61
38.631	0.001	38631	47
39.28	0.001	39280	101
40.418	0.001	40418	102
41.477	0.001	41477	2
42.875	0.001	42875	22
43.674	0.001	43674	61
44.872	0.001	44872	42
45.611	0.001	45611	101
48.168	0.001	48168	102
49.166	0.001	49166	12
50.564	0.001	50564	32
52.062	0.001	52062	60
52.572	0.001	52572	52
52.901	0.001	52901	101
54.459	0.001	54459	102
55.438	0.001	55438	7
56.836	0.001	56836	27
57.745	0.001	57745	61
58.843	0.001	58843	47
59.203	0.001	59203	103
60.191	0.001	60191	104
61.04	0.001	61040	12
62.438	0.001	62438	32
63.946	0.001	63946	60
64.446	0.001	64446	52
64.845	0.001	64845	103
67.232	0.001	67232	104
68.45	0.001	68450	10
69.838	0.001	69838	30
70.597	0.001	70597	62
71.856	0.001	71856	50
72.145	0.001	72145	103
75.8	0.001	75800	104
76.969	0.001	76969	11
78.367	0.001	78367	31
79.865	0.001	79865	60
80.364	0.001	80364	51
80.744	0.001	80744	103
82.821	0.001	82821	104
83.719	0.001	83719	2
85.118	0.001	85118	22
85.877	0.001	85877	61
87.135	0.001	87135	42
87.584	0.001	87584	101
89.252	0.001	89252	102
90.52	0.001	90520	7
91.918	0.001	91918	27
92.677	0.001	92677	61
93.926	0.001	93926	47
94.495	0.001	94495	103
96.722	0.001	96722	104
97.83	0.001	97830	11
99.228	0.001	99228	31
100.736	0.001	100736	60
101.246	0.001	101246	51
101.995	0.001	101995	103
104.581	0.001	104581	104
105.66	0.001	105660	4
107.058	0.001	107058	24
107.867	0.001	107867	61
109.075	0.001	109075	44
109.634	0.001	109634	101
112.55	0.001	112550	102
113.609	0.001	113609	8
115.007	0.001	115007	28
116.036	0.001	116036	62
117.024	0.001	117024	48
117.474	0.001	117474	103
118.722	0.001	118722	104
119.771	0.001	119771	4
121.159	0.001	121159	24
122.097	0.001	122097	61
123.166	0.001	123166	44
123.645	0.001	123645	101
125.373	0.001	125373	102
126.172	0.001	126172	10
127.57	0.001	127570	30
128.409	0.001	128409	62
129.567	0.001	129567	50
129.887	0.001	129887	103
131.215	0.001	131215	104
132.064	0.001	132064	9
133.462	0.001	133462	29
134.141	0.001	134141	61
135.479	0.001	135479	49
135.849	0.001	135849	103
137.287	0.001	137287	104
138.425	0.001	138425	8
139.813	0.001	139813	28
140.422	0.001	140422	62
141.821	0.001	141821	48
142.18	0.001	142180	103
143.988	0.001	143988	104
145.156	0.001	145156	8
146.554	0.001	146554	28
147.263	0.001	147263	62
148.561	0.001	148561	48
149.001	0.001	149001	103
150.299	0.001	150299	104
151.198	0.001	151198	11
152.586	0.001	152586	31
154.094	0.001	154094	60
154.603	0.001	154603	51
154.873	0.001	154873	101
157.759	0.001	157759	102
158.907	0.001	158907	6
160.305	0.001	160305	26
161.813	0.001	161813	60
162.313	0.001	162313	46
162.532	0.001	162532	101
164.48	0.001	164480	102
165.389	0.001	165389	6
166.787	0.001	166787	26
168.285	0.001	168285	60
168.784	0.001	168784	46
169.163	0.001	169163	101
171.63	0.001	171630	102
172.769	0.001	172769	4
174.157	0.001	174157	24
175.545	0.001	175545	61
176.174	0.001	176174	44
