onset	duration	sample	trigger
583.076	0.001	583076	101
585.323	0.001	585323	102
586.211	0.001	586211	11
587.6	0.001	587600	31
589.107	0.001	589107	60
589.607	0.001	589607	51
589.737	0.001	589737	103
591.674	0.001	591674	104
592.683	0.001	592683	12
594.071	0.001	594071	32
595.579	0.001	595579	60
596.078	0.001	596078	52
596.328	0.001	596328	103
598.455	0.001	598455	104
599.673	0.001	599673	7
601.071	0.001	601071	27
601.71	0.001	601710	61
603.069	0.001	603069	47
603.238	0.001	603238	103
604.517	0.001	604517	104
605.785	0.001	605785	10
607.183	0.001	607183	30
607.742	0.001	607742	62
609.18	0.001	609180	50
609.799	0.001	609799	103
611.717	0.001	611717	104
612.875	0.001	612875	1
614.273	0.001	614273	21
615.162	0.001	615162	62
616.281	0.001	616281	41
616.7	0.001	616700	101
617.649	0.001	617649	102
618.737	0.001	618737	12
620.135	0.001	620135	32
621.653	0.001	621653	60
622.153	0.001	622153	52
622.482	0.001	622482	103
624.44	0.001	624440	104
625.488	0.001	625488	2
626.886	0.001	626886	22
627.405	0.001	627405	61
628.903	0.001	628903	42
629.213	0.001	629213	101
630.821	0.001	630821	102
632.039	0.001	632039	11
633.437	0.001	633437	31
634.945	0.001	634945	60
635.455	0.001	635455	51
635.884	0.001	635884	103
637.711	0.001	637711	104
638.73	0.001	638730	3
640.118	0.001	640118	23
640.727	0.001	640727	62
642.135	0.001	642135	43
642.465	0.001	642465	101
644.562	0.001	644562	102
645.411	0.001	645411	8
646.809	0.001	646809	28
647.408	0.001	647408	62
648.826	0.001	648826	48
649.186	0.001	649186	101
651.213	0.001	651213	102
652.272	0.001	652272	2
653.67	0.001	653670	22
654.409	0.001	654409	61
655.677	0.001	655677	42
656.216	0.001	656216	101
659.033	0.001	659033	102
659.931	0.001	659931	12
661.319	0.001	661319	32
662.817	0.001	662817	60
663.337	0.001	663337	52
663.616	0.001	663616	103
665.214	0.001	665214	104
666.103	0.001	666103	7
667.491	0.001	667491	27
668.999	0.001	668999	60
669.508	0.001	669508	47
669.678	0.001	669678	103
671.356	0.001	671356	104
672.315	0.001	672315	10
673.713	0.001	673713	30
674.452	0.001	674452	62
675.73	0.001	675730	50
675.79	0.001	675790	103
677.947	0.001	677947	104
678.946	0.001	678946	7
680.334	0.001	680334	27
681.133	0.001	681133	61
682.341	0.001	682341	47
682.631	0.001	682631	103
685.806	0.001	685806	104
686.595	0.001	686595	4
687.993	0.001	687993	24
688.453	0.001	688453	61
690.01	0.001	690010	44
690.23	0.001	690230	101
691.608	0.001	691608	102
692.507	0.001	692507	5
693.895	0.001	693895	25
695.403	0.001	695403	60
695.912	0.001	695912	45
696.532	0.001	696532	101
699.238	0.001	699238	102
700.277	0.001	700277	4
701.675	0.001	701675	24
702.294	0.001	702294	61
703.682	0.001	703682	44
703.882	0.001	703882	101
705.979	0.001	705979	102
706.967	0.001	706967	12
708.366	0.001	708366	32
709.874	0.001	709874	60
710.383	0.001	710383	52
710.752	0.001	710752	101
713.229	0.001	713229	102
714.068	0.001	714068	5
715.456	0.001	715456	25
716.964	0.001	716964	60
717.473	0.001	717473	45
718.112	0.001	718112	101
721.038	0.001	721038	102
721.837	0.001	721837	6
723.235	0.001	723235	26
724.743	0.001	724743	60
725.253	0.001	725253	46
726.121	0.001	726121	101
727.5	0.001	727500	102
728.358	0.001	728358	1
729.747	0.001	729747	21
730.815	0.001	730815	62
731.754	0.001	731754	41
732.053	0.001	732053	101
734.191	0.001	734191	102
735.179	0.001	735179	4
736.577	0.001	736577	24
737.087	0.001	737087	61
738.585	0.001	738585	44
738.704	0.001	738704	101
740.532	0.001	740532	102
741.321	0.001	741321	5
742.719	0.001	742719	25
744.217	0.001	744217	60
744.726	0.001	744726	45
744.756	0.001	744756	101
745.735	0.001	745735	102
746.983	0.001	746983	2
748.371	0.001	748371	22
749.09	0.001	749090	61
750.379	0.001	750379	42
750.638	0.001	750638	101
751.936	0.001	751936	102
752.745	0.001	752745	6
754.133	0.001	754133	26
755.631	0.001	755631	60
756.141	0.001	756141	46
757.089	0.001	757089	101
760.884	0.001	760884	1
762.282	0.001	762282	21
763.231	0.001	763231	62
764.28	0.001	764280	41
764.839	0.001	764839	101
766.836	0.001	766836	102
767.855	0.001	767855	8
769.243	0.001	769243	28
769.882	0.001	769882	62
771.25	0.001	771250	48
771.789	0.001	771789	103
772.658	0.001	772658	104
773.607	0.001	773607	5
775.005	0.001	775005	25
776.503	0.001	776503	60
777.002	0.001	777002	45
777.062	0.001	777062	101
778.78	0.001	778780	102
779.639	0.001	779639	4
781.037	0.001	781037	24
781.636	0.001	781636	61
783.034	0.001	783034	44
783.633	0.001	783633	101
784.912	0.001	784912	102
785.94	0.001	785940	10
787.338	0.001	787338	30
788.267	0.001	788267	62
789.356	0.001	789356	50
789.376	0.001	789376	103
791.912	0.001	791912	104
793.081	0.001	793081	1
794.479	0.001	794479	21
795.088	0.001	795088	62
796.476	0.001	796476	41
797.425	0.001	797425	101
798.104	0.001	798104	102
799.342	0.001	799342	12
800.74	0.001	800740	32
802.238	0.001	802238	60
802.737	0.001	802737	52
803.127	0.001	803127	103
804.275	0.001	804275	104
805.424	0.001	805424	3
806.822	0.001	806822	23
807.461	0.001	807461	62
808.829	0.001	808829	43
809.129	0.001	809129	101
811.086	0.001	811086	102
812.265	0.001	812265	1
813.663	0.001	813663	21
814.452	0.001	814452	62
815.67	0.001	815670	41
815.88	0.001	815880	101
817.098	0.001	817098	102
818.057	0.001	818057	9
819.455	0.001	819455	29
820.963	0.001	820963	60
821.462	0.001	821462	49
821.782	0.001	821782	101
823.01	0.001	823010	102
824.039	0.001	824039	3
825.427	0.001	825427	23
826.445	0.001	826445	62
827.444	0.001	827444	43
827.803	0.001	827803	101
829.162	0.001	829162	102
830.44	0.001	830440	2
831.838	0.001	831838	22
832.327	0.001	832327	61
833.845	0.001	833845	42
834.005	0.001	834005	101
835.942	0.001	835942	102
836.731	0.001	836731	6
838.129	0.001	838129	26
839.637	0.001	839637	60
840.137	0.001	840137	46
840.266	0.001	840266	101
842.144	0.001	842144	102
843.342	0.001	843342	7
844.73	0.001	844730	27
845.469	0.001	845469	61
846.748	0.001	846748	47
847.017	0.001	847017	101
848.545	0.001	848545	102
849.664	0.001	849664	3
851.062	0.001	851062	23
851.811	0.001	851811	62
853.079	0.001	853079	43
853.359	0.001	853359	101
855.316	0.001	855316	102
856.335	0.001	856335	10
857.733	0.001	857733	30
858.402	0.001	858402	62
859.73	0.001	859730	50
860.06	0.001	860060	101
862.097	0.001	862097	102
863.275	0.001	863275	2
864.673	0.001	864673	22
865.263	0.001	865263	61
866.671	0.001	866671	42
866.751	0.001	866751	101
868.568	0.001	868568	102
869.687	0.001	869687	7
871.085	0.001	871085	27
871.654	0.001	871654	61
873.092	0.001	873092	47
873.661	0.001	873661	103
874.879	0.001	874879	104
875.798	0.001	875798	7
877.196	0.001	877196	27
877.945	0.001	877945	61
879.194	0.001	879194	47
879.633	0.001	879633	103
881.56	0.001	881560	104
882.539	0.001	882539	4
883.937	0.001	883937	24
884.476	0.001	884476	61
885.954	0.001	885954	44
886.264	0.001	886264	101
889.48	0.001	889480	102
890.339	0.001	890339	3
891.737	0.001	891737	23
892.516	0.001	892516	62
893.744	0.001	893744	43
894.183	0.001	894183	101
896.8	0.001	896800	102
897.918	0.001	897918	8
899.316	0.001	899316	28
899.876	0.001	899876	62
901.334	0.001	901334	48
902.452	0.001	902452	103
903.78	0.001	903780	104
904.819	0.001	904819	7
906.217	0.001	906217	27
907.046	0.001	907046	61
908.224	0.001	908224	47
909.283	0.001	909283	103
910.501	0.001	910501	104
911.759	0.001	911759	12
913.158	0.001	913158	32
914.656	0.001	914656	60
915.155	0.001	915155	52
915.524	0.001	915524	103
916.972	0.001	916972	104
918.111	0.001	918111	6
919.499	0.001	919499	26
921.017	0.001	921017	60
921.516	0.001	921516	46
921.976	0.001	921976	101
923.284	0.001	923284	102
924.372	0.001	924372	9
925.77	0.001	925770	29
926.819	0.001	926819	61
927.778	0.001	927778	49
928.137	0.001	928137	103
930.045	0.001	930045	104
931.113	0.001	931113	5
932.511	0.001	932511	25
934.009	0.001	934009	60
934.519	0.001	934519	45
935.148	0.001	935148	101
937.085	0.001	937085	102
938.014	0.001	938014	5
939.412	0.001	939412	25
940.92	0.001	940920	60
941.419	0.001	941419	45
941.779	0.001	941779	101
944.066	0.001	944066	102
945.294	0.001	945294	9
946.692	0.001	946692	29
947.571	0.001	947571	61
948.689	0.001	948689	49
948.719	0.001	948719	103
950.367	0.001	950367	104
951.525	0.001	951525	8
952.924	0.001	952924	28
954.062	0.001	954062	62
954.931	0.001	954931	48
955.44	0.001	955440	103
956.658	0.001	956658	104
957.437	0.001	957437	1
958.826	0.001	958826	21
959.624	0.001	959624	62
960.843	0.001	960843	41
961.362	0.001	961362	101
962.391	0.001	962391	102
963.579	0.001	963579	8
964.967	0.001	964967	28
965.796	0.001	965796	62
966.984	0.001	966984	48
967.404	0.001	967404	103
968.952	0.001	968952	104
970.11	0.001	970110	4
971.508	0.001	971508	24
972.297	0.001	972297	61
973.516	0.001	973516	44
974.005	0.001	974005	101
976.322	0.001	976322	102
977.54	0.001	977540	7
978.938	0.001	978938	27
979.647	0.001	979647	61
980.955	0.001	980955	47
981.295	0.001	981295	103
982.703	0.001	982703	104
983.772	0.001	983772	10
985.17	0.001	985170	30
985.879	0.001	985879	62
987.187	0.001	987187	50
987.606	0.001	987606	103
988.455	0.001	988455	104
989.554	0.001	989554	12
990.952	0.001	990952	32
992.44	0.001	992440	60
992.949	0.001	992949	52
993.459	0.001	993459	103
994.287	0.001	994287	104
995.116	0.001	995116	11
996.514	0.001	996514	31
998.022	0.001	998022	60
998.532	0.001	998532	51
998.761	0.001	998761	103
1000.799	0.001	1000799	104
1001.747	0.001	1001747	10
1003.135	0.001	1003135	30
1003.874	0.001	1003874	62
1005.153	0.001	1005153	50
1005.312	0.001	1005312	103
1006.87	0.001	1006870	104
1007.679	0.001	1007679	11
1009.077	0.001	1009077	31
1010.565	0.001	1010565	60
1011.075	0.001	1011075	51
1011.544	0.001	1011544	103
1012.652	0.001	1012652	104
1013.881	0.001	1013881	10
1015.279	0.001	1015279	30
1016.028	0.001	1016028	62
1017.276	0.001	1017276	50
1017.736	0.001	1017736	103
1019.293	0.001	1019293	104
1020.302	0.001	1020302	4
1021.7	0.001	1021700	24
1022.249	0.001	1022249	61
1023.707	0.001	1023707	44
1024.247	0.001	1024247	101
1025.685	0.001	1025685	102
1026.763	0.001	1026763	7
1028.161	0.001	1028161	27
1028.811	0.001	1028811	61
1030.179	0.001	1030179	47
1030.388	0.001	1030388	103
1032.875	0.001	1032875	104
1033.844	0.001	1033844	12
1035.242	0.001	1035242	32
1036.74	0.001	1036740	60
1037.239	0.001	1037239	52
1038.048	0.001	1038048	103
1038.727	0.001	1038727	104
1039.995	0.001	1039995	6
1041.393	0.001	1041393	26
1042.891	0.001	1042891	60
1043.401	0.001	1043401	46
1044.13	0.001	1044130	101
1047.315	0.001	1047315	102
1048.294	0.001	1048294	3
1049.692	0.001	1049692	23
1050.371	0.001	1050371	62
1051.689	0.001	1051689	43
1052.049	0.001	1052049	101
1053.707	0.001	1053707	102
1054.895	0.001	1054895	2
1056.293	0.001	1056293	22
1057.102	0.001	1057102	61
1058.3	0.001	1058300	42
1058.63	0.001	1058630	101
1060.617	0.001	1060617	102
1061.516	0.001	1061516	9
1062.914	0.001	1062914	29
1063.543	0.001	1063543	61
1064.921	0.001	1064921	49
1065.231	0.001	1065231	103
1067.198	0.001	1067198	104
1068.177	0.001	1068177	10
1069.575	0.001	1069575	30
1070.104	0.001	1070104	62
1071.592	0.001	1071592	50
1072.072	0.001	1072072	103
1073.67	0.001	1073670	104
1074.788	0.001	1074788	7
1076.186	0.001	1076186	27
1076.945	0.001	1076945	61
1078.193	0.001	1078193	47
1078.853	0.001	1078853	103
1080.6	0.001	1080600	104
1081.799	0.001	1081799	8
1083.197	0.001	1083197	28
1083.586	0.001	1083586	62
1085.204	0.001	1085204	48
1085.334	0.001	1085334	103
1086.312	0.001	1086312	104
1087.291	0.001	1087291	2
1088.689	0.001	1088689	22
1089.388	0.001	1089388	61
1090.706	0.001	1090706	42
1093.043	0.001	1093043	102
1093.892	0.001	1093892	4
1095.28	0.001	1095280	24
1095.879	0.001	1095879	61
1097.298	0.001	1097298	44
1097.317	0.001	1097317	101
1098.955	0.001	1098955	102
1100.174	0.001	1100174	2
1101.562	0.001	1101562	22
1102.58	0.001	1102580	61
1103.579	0.001	1103579	42
1104.238	0.001	1104238	101
1105.486	0.001	1105486	102
1106.295	0.001	1106295	2
1107.693	0.001	1107693	22
1108.243	0.001	1108243	61
1109.701	0.001	1109701	42
1109.781	0.001	1109781	101
1110.779	0.001	1110779	102
1111.568	0.001	1111568	9
1112.966	0.001	1112966	29
1113.535	0.001	1113535	61
1114.974	0.001	1114974	49
1115.363	0.001	1115363	103
1117.47	0.001	1117470	104
1118.609	0.001	1118609	6
1120.007	0.001	1120007	26
1121.515	0.001	1121515	60
1122.014	0.001	1122014	46
1122.503	0.001	1122503	101
1123.592	0.001	1123592	102
1124.571	0.001	1124571	6
1125.969	0.001	1125969	26
1127.467	0.001	1127467	60
1127.976	0.001	1127976	46
1128.255	0.001	1128255	101
1129.833	0.001	1129833	102
1130.922	0.001	1130922	2
1132.31	0.001	1132310	22
1133.818	0.001	1133818	60
1134.327	0.001	1134327	42
1134.956	0.001	1134956	101
1136.175	0.001	1136175	102
1137.074	0.001	1137074	9
1138.472	0.001	1138472	29
1139.161	0.001	1139161	61
1140.479	0.001	1140479	49
1140.958	0.001	1140958	101
1141.747	0.001	1141747	102
1142.636	0.001	1142636	6
1144.034	0.001	1144034	26
1145.532	0.001	1145532	60
1146.041	0.001	1146041	46
1146.101	0.001	1146101	101
1147.569	0.001	1147569	102
1148.548	0.001	1148548	9
1149.946	0.001	1149946	29
1150.735	0.001	1150735	61
1151.953	0.001	1151953	49
1152.792	0.001	1152792	101
1154.52	0.001	1154520	102
1155.528	0.001	1155528	9
1156.927	0.001	1156927	29
1157.586	0.001	1157586	61
1158.944	0.001	1158944	49
1159.393	0.001	1159393	101
1160.602	0.001	1160602	102
1161.5	0.001	1161500	8
1162.888	0.001	1162888	28
1163.617	0.001	1163617	62
1164.906	0.001	1164906	48
1165.465	0.001	1165465	101
1167.982	0.001	1167982	102
1168.8	0.001	1168800	3
1170.199	0.001	1170199	23
1170.888	0.001	1170888	62
1172.216	0.001	1172216	43
1172.715	0.001	1172715	101
1175.322	0.001	1175322	102
1176.46	0.001	1176460	11
1177.858	0.001	1177858	31
1179.356	0.001	1179356	60
1179.855	0.001	1179855	51
1180.235	0.001	1180235	103
1182.222	0.001	1182222	104
1183.091	0.001	1183091	11
1184.489	0.001	1184489	31
1185.997	0.001	1185997	60
1186.496	0.001	1186496	51
1187.066	0.001	1187066	103
1188.424	0.001	1188424	104
1189.223	0.001	1189223	3
1190.621	0.001	1190621	23
1191.59	0.001	1191590	62
1192.638	0.001	1192638	43
1193.187	0.001	1193187	101
1193.966	0.001	1193966	102
1194.755	0.001	1194755	10
1196.153	0.001	1196153	30
1196.892	0.001	1196892	62
1198.171	0.001	1198171	50
1198.28	0.001	1198280	103
1199.968	0.001	1199968	104
1200.867	0.001	1200867	1
1202.265	0.001	1202265	21
1202.964	0.001	1202964	62
1204.272	0.001	1204272	41
1204.782	0.001	1204782	101
1205.85	0.001	1205850	102
1206.689	0.001	1206689	8
1208.087	0.001	1208087	28
1208.636	0.001	1208636	62
1210.094	0.001	1210094	48
1210.324	0.001	1210324	103
1212.98	0.001	1212980	104
1214.139	0.001	1214139	11
1215.527	0.001	1215527	31
1217.025	0.001	1217025	60
1217.534	0.001	1217534	51
1217.864	0.001	1217864	103
1220.86	0.001	1220860	104
1221.789	0.001	1221789	11
1223.187	0.001	1223187	31
1224.695	0.001	1224695	60
1225.204	0.001	1225204	51
1225.234	0.001	1225234	103
1228.04	0.001	1228040	104
1228.979	0.001	1228979	8
1230.367	0.001	1230367	28
1230.936	0.001	1230936	62
1232.374	0.001	1232374	48
1232.494	0.001	1232494	103
1234.651	0.001	1234651	104
1235.909	0.001	1235909	1
1237.307	0.001	1237307	21
1238.306	0.001	1238306	62
1239.315	0.001	1239315	41
1239.664	0.001	1239664	101
1240.453	0.001	1240453	102
1241.482	0.001	1241482	5
1242.88	0.001	1242880	25
1244.378	0.001	1244378	60
1244.887	0.001	1244887	45
1244.957	0.001	1244957	101
1246.695	0.001	1246695	102
1247.863	0.001	1247863	12
1249.261	0.001	1249261	32
1250.749	0.001	1250749	60
1251.259	0.001	1251259	52
1251.588	0.001	1251588	103
1254.504	0.001	1254504	104
1255.423	0.001	1255423	6
1256.821	0.001	1256821	26
1258.319	0.001	1258319	60
1258.828	0.001	1258828	46
1259.647	0.001	1259647	101
1260.476	0.001	1260476	102
1261.614	0.001	1261614	11
1263.013	0.001	1263013	31
1264.511	0.001	1264511	60
1265.01	0.001	1265010	51
1266.628	0.001	1266628	103
1269.713	0.001	1269713	8
1271.102	0.001	1271102	28
1271.99	0.001	1271990	62
1273.109	0.001	1273109	48
1273.438	0.001	1273438	103
1275.336	0.001	1275336	104
1276.344	0.001	1276344	4
1277.733	0.001	1277733	24
1278.212	0.001	1278212	61
1279.75	0.001	1279750	44
1280.059	0.001	1280059	101
1280.848	0.001	1280848	102
1281.967	0.001	1281967	4
1283.365	0.001	1283365	24
1283.994	0.001	1283994	61
1285.372	0.001	1285372	44
1285.802	0.001	1285802	101
1286.82	0.001	1286820	102
1287.929	0.001	1287929	1
1289.327	0.001	1289327	21
1290.126	0.001	1290126	62
1291.324	0.001	1291324	41
1291.564	0.001	1291564	101
1293.012	0.001	1293012	102
1416.324	0.001	1416324	202
1418.302	0.001	1418302	12
1419.7	0.001	1419700	32
1421.188	0.001	1421188	60
1421.697	0.001	1421697	52
1422.666	0.001	1422666	103
1423.714	0.001	1423714	104
1424.603	0.001	1424603	4
1425.991	0.001	1425991	24
1426.71	0.001	1426710	61
1427.999	0.001	1427999	44
1428.278	0.001	1428278	101
1430.305	0.001	1430305	102
1431.524	0.001	1431524	1
1432.922	0.001	1432922	21
1433.591	0.001	1433591	62
1434.919	0.001	1434919	41
1435.668	0.001	1435668	101
1436.996	0.001	1436996	102
1438.275	0.001	1438275	4
1439.663	0.001	1439663	24
1440.082	0.001	1440082	61
1441.68	0.001	1441680	44
1441.78	0.001	1441780	101
1442.749	0.001	1442749	102
1443.977	0.001	1443977	2
1445.365	0.001	1445365	22
1445.824	0.001	1445824	61
1447.382	0.001	1447382	42
1447.712	0.001	1447712	101
1449.979	0.001	1449979	102
1451.087	0.001	1451087	1
1452.475	0.001	1452475	21
1453.194	0.001	1453194	62
1454.493	0.001	1454493	41
1454.862	0.001	1454862	101
1456.05	0.001	1456050	102
1456.859	0.001	1456859	10
1458.257	0.001	1458257	30
1458.667	0.001	1458667	62
1460.275	0.001	1460275	50
1460.305	0.001	1460305	103
1462.232	0.001	1462232	104
1463.361	0.001	1463361	5
1464.759	0.001	1464759	25
1466.247	0.001	1466247	60
1466.756	0.001	1466756	45
1467.765	0.001	1467765	101
1469.442	0.001	1469442	102
1470.521	0.001	1470521	2
1471.919	0.001	1471919	22
1472.688	0.001	1472688	61
1473.916	0.001	1473916	42
1474.406	0.001	1474406	101
1475.165	0.001	1475165	102
1476.093	0.001	1476093	8
1477.491	0.001	1477491	28
1477.991	0.001	1477991	62
1479.499	0.001	1479499	48
1479.529	0.001	1479529	103
1480.777	0.001	1480777	104
1481.885	0.001	1481885	6
1483.274	0.001	1483274	26
1484.771	0.001	1484771	60
1485.281	0.001	1485281	46
1485.78	0.001	1485780	101
1487.438	0.001	1487438	102
1488.606	0.001	1488606	10
1489.994	0.001	1489994	30
1490.534	0.001	1490534	62
1492.002	0.001	1492002	50
1492.032	0.001	1492032	103
1493	0.001	1493000	104
1493.849	0.001	1493849	12
1495.247	0.001	1495247	32
1496.755	0.001	1496755	60
1497.255	0.001	1497255	52
1497.904	0.001	1497904	103
1499.711	0.001	1499711	104
1500.83	0.001	1500830	12
1502.228	0.001	1502228	32
1503.736	0.001	1503736	60
1504.245	0.001	1504245	52
1504.575	0.001	1504575	103
1507.73	0.001	1507730	104
1508.869	0.001	1508869	7
1510.257	0.001	1510257	27
1510.846	0.001	1510846	61
1512.274	0.001	1512274	47
1512.584	0.001	1512584	103
1514.511	0.001	1514511	104
1515.49	0.001	1515490	1
1516.888	0.001	1516888	21
1517.407	0.001	1517407	62
1518.895	0.001	1518895	41
1519.365	0.001	1519365	101
1521.661	0.001	1521661	102
1522.44	0.001	1522440	4
1523.838	0.001	1523838	24
1524.378	0.001	1524378	61
1525.856	0.001	1525856	44
1526.385	0.001	1526385	101
1527.284	0.001	1527284	102
1528.352	0.001	1528352	5
1529.74	0.001	1529740	25
1531.248	0.001	1531248	60
1531.758	0.001	1531758	45
1532.277	0.001	1532277	101
1533.805	0.001	1533805	102
1534.844	0.001	1534844	2
1536.242	0.001	1536242	22
1536.941	0.001	1536941	61
1538.239	0.001	1538239	42
1538.728	0.001	1538728	101
1540.026	0.001	1540026	102
1541.005	0.001	1541005	9
1542.403	0.001	1542403	29
1543.132	0.001	1543132	61
1544.401	0.001	1544401	49
1545.369	0.001	1545369	104
1546.318	0.001	1546318	12
1547.716	0.001	1547716	32
1549.224	0.001	1549224	60
1549.733	0.001	1549733	52
1550.892	0.001	1550892	103
1552	0.001	1552000	104
1553.069	0.001	1553069	3
1554.467	0.001	1554467	23
1555.426	0.001	1555426	62
1556.464	0.001	1556464	43
1557.213	0.001	1557213	101
1559.36	0.001	1559360	102
1560.419	0.001	1560419	11
1561.807	0.001	1561807	31
1563.315	0.001	1563315	60
1563.824	0.001	1563824	51
1564.713	0.001	1564713	103
1565.642	0.001	1565642	104
1566.76	0.001	1566760	3
1568.148	0.001	1568148	23
1568.708	0.001	1568708	62
1570.166	0.001	1570166	43
1570.685	0.001	1570685	101
1572.323	0.001	1572323	102
1573.191	0.001	1573191	7
1574.59	0.001	1574590	27
