onset	duration	sample	trigger
62.124	0.001	62124	254
596.938	0.001	596938	201
598.845	0.001	598845	3
600.233	0.001	600233	23
600.253	0.001	600253	62
602.261	0.001	602261	43
603.419	0.001	603419	101
605.716	0.001	605716	102
606.994	0.001	606994	2
608.372	0.001	608372	22
609.381	0.001	609381	61
610.399	0.001	610399	42
611.368	0.001	611368	101
615.163	0.001	615163	8
616.551	0.001	616551	28
616.901	0.001	616901	62
618.568	0.001	618568	48
619.507	0.001	619507	101
623.641	0.001	623641	8
625.03	0.001	625030	28
625.04	0.001	625040	62
627.057	0.001	627057	48
627.616	0.001	627616	103
629.773	0.001	629773	104
630.572	0.001	630572	10
631.95	0.001	631950	30
631.97	0.001	631970	62
633.977	0.001	633977	50
634.567	0.001	634567	103
638.631	0.001	638631	7
640.019	0.001	640019	27
640.039	0.001	640039	62
642.047	0.001	642047	47
642.556	0.001	642556	103
644.853	0.001	644853	104
646.081	0.001	646081	4
647.469	0.001	647469	24
647.479	0.001	647479	61
649.496	0.001	649496	44
650.026	0.001	650026	101
651.983	0.001	651983	102
653.131	0.001	653131	5
654.52	0.001	654520	25
654.53	0.001	654530	61
656.537	0.001	656537	45
657.216	0.001	657216	101
659.273	0.001	659273	102
660.521	0.001	660521	1
661.91	0.001	661910	21
661.93	0.001	661930	61
663.927	0.001	663927	41
664.436	0.001	664436	101
666.334	0.001	666334	102
667.132	0.001	667132	5
668.511	0.001	668511	25
668.521	0.001	668521	61
670.538	0.001	670538	45
671.117	0.001	671117	101
673.524	0.001	673524	102
674.303	0.001	674303	12
675.691	0.001	675691	32
675.711	0.001	675711	62
677.718	0.001	677718	52
680.275	0.001	680275	104
681.363	0.001	681363	6
682.751	0.001	682751	26
682.761	0.001	682761	61
684.778	0.001	684778	46
685.448	0.001	685448	101
687.505	0.001	687505	102
688.523	0.001	688523	12
689.902	0.001	689902	32
689.912	0.001	689912	62
691.929	0.001	691929	52
692.588	0.001	692588	103
694.605	0.001	694605	104
695.734	0.001	695734	11
697.122	0.001	697122	31
697.142	0.001	697142	62
699.149	0.001	699149	51
699.678	0.001	699678	103
702.055	0.001	702055	104
702.974	0.001	702974	9
704.362	0.001	704362	29
704.372	0.001	704372	62
706.379	0.001	706379	49
706.928	0.001	706928	103
709.115	0.001	709115	104
709.944	0.001	709944	2
711.322	0.001	711322	22
711.332	0.001	711332	61
713.35	0.001	713350	42
714.149	0.001	714149	101
715.936	0.001	715936	102
716.735	0.001	716735	10
718.123	0.001	718123	30
718.143	0.001	718143	62
720.15	0.001	720150	50
720.71	0.001	720710	103
722.587	0.001	722587	104
723.786	0.001	723786	4
725.174	0.001	725174	24
725.194	0.001	725194	61
727.201	0.001	727201	44
727.85	0.001	727850	101
729.178	0.001	729178	102
730.377	0.001	730377	11
731.765	0.001	731765	31
731.785	0.001	731785	62
733.792	0.001	733792	51
734.381	0.001	734381	103
736.159	0.001	736159	104
737.097	0.001	737097	3
738.486	0.001	738486	23
738.506	0.001	738506	61
740.513	0.001	740513	43
741.082	0.001	741082	101
743.838	0.001	743838	102
744.937	0.001	744937	7
746.325	0.001	746325	27
746.335	0.001	746335	62
748.352	0.001	748352	47
748.941	0.001	748941	103
750.07	0.001	750070	104
751.188	0.001	751188	1
752.576	0.001	752576	21
752.596	0.001	752596	61
754.604	0.001	754604	41
755.043	0.001	755043	101
757.27	0.001	757270	102
758.468	0.001	758468	9
759.857	0.001	759857	29
759.877	0.001	759877	62
761.884	0.001	761884	49
762.523	0.001	762523	103
764.001	0.001	764001	104
764.85	0.001	764850	6
766.228	0.001	766228	26
766.238	0.001	766238	61
768.255	0.001	768255	46
768.864	0.001	768864	101
770.352	0.001	770352	102
770.602	0.001	770602	255
868.065	0.001	868065	254
879.18	0.001	879180	201
880.988	0.001	880988	5
882.376	0.001	882376	25
882.386	0.001	882386	61
884.403	0.001	884403	45
884.912	0.001	884912	101
886.4	0.001	886400	102
887.549	0.001	887549	3
888.937	0.001	888937	23
888.947	0.001	888947	61
890.964	0.001	890964	43
891.413	0.001	891413	101
893.76	0.001	893760	102
894.649	0.001	894649	6
896.037	0.001	896037	26
896.057	0.001	896057	61
898.064	0.001	898064	46
898.574	0.001	898574	101
901.07	0.001	901070	102
902.119	0.001	902119	10
903.497	0.001	903497	30
903.507	0.001	903507	62
905.524	0.001	905524	50
906.103	0.001	906103	103
907.711	0.001	907711	104
908.94	0.001	908940	2
910.328	0.001	910328	22
910.338	0.001	910338	61
912.355	0.001	912355	42
913.134	0.001	913134	101
915.531	0.001	915531	102
916.769	0.001	916769	1
918.157	0.001	918157	21
918.167	0.001	918167	61
920.184	0.001	920184	41
920.803	0.001	920803	101
923.35	0.001	923350	102
924.618	0.001	924618	10
925.996	0.001	925996	30
926.016	0.001	926016	62
928.024	0.001	928024	50
928.793	0.001	928793	103
930.49	0.001	930490	104
931.289	0.001	931289	10
932.667	0.001	932667	30
932.677	0.001	932677	62
934.695	0.001	934695	50
935.274	0.001	935274	103
936.482	0.001	936482	104
937.321	0.001	937321	12
938.699	0.001	938699	32
938.719	0.001	938719	62
940.726	0.001	940726	52
941.306	0.001	941306	103
943.772	0.001	943772	104
944.921	0.001	944921	5
946.309	0.001	946309	25
946.319	0.001	946319	61
948.336	0.001	948336	45
949.005	0.001	949005	101
950.933	0.001	950933	102
952.031	0.001	952031	1
953.419	0.001	953419	21
953.429	0.001	953429	61
955.446	0.001	955446	41
956.165	0.001	956165	101
957.723	0.001	957723	102
958.552	0.001	958552	8
959.94	0.001	959940	28
959.95	0.001	959950	62
961.958	0.001	961958	48
962.607	0.001	962607	103
964.824	0.001	964824	104
965.613	0.001	965613	5
967.001	0.001	967001	25
967.021	0.001	967021	61
969.018	0.001	969018	45
969.557	0.001	969557	101
971.944	0.001	971944	102
972.803	0.001	972803	1
974.181	0.001	974181	21
974.201	0.001	974201	61
976.208	0.001	976208	41
976.847	0.001	976847	101
980.013	0.001	980013	102
981.022	0.001	981022	11
982.4	0.001	982400	31
982.41	0.001	982410	62
984.427	0.001	984427	51
984.916	0.001	984916	103
987.523	0.001	987523	104
988.332	0.001	988332	9
989.72	0.001	989720	29
989.73	0.001	989730	62
991.737	0.001	991737	49
992.336	0.001	992336	103
996.381	0.001	996381	7
997.759	0.001	997759	27
997.779	0.001	997779	62
999.786	0.001	999786	47
1000.445	0.001	1000445	103
1002.063	0.001	1002063	104
1003.192	0.001	1003192	9
1004.58	0.001	1004580	29
1004.6	0.001	1004600	62
1006.607	0.001	1006607	49
1006.986	0.001	1006986	103
1009.303	0.001	1009303	104
1010.272	0.001	1010272	8
1011.65	0.001	1011650	28
1013.677	0.001	1013677	48
1014.227	0.001	1014227	103
1015.745	0.001	1015745	104
1016.543	0.001	1016543	10
1017.932	0.001	1017932	30
1017.942	0.001	1017942	62
1019.959	0.001	1019959	50
1020.478	0.001	1020478	103
1022.955	0.001	1022955	104
1023.754	0.001	1023754	1
1025.142	0.001	1025142	21
1025.152	0.001	1025152	61
1027.159	0.001	1027159	41
1028.058	0.001	1028058	101
1029.706	0.001	1029706	102
1030.684	0.001	1030684	10
1032.072	0.001	1032072	30
1032.082	0.001	1032082	62
1034.1	0.001	1034100	50
1035.098	0.001	1035098	103
1037.056	0.001	1037056	104
1037.924	0.001	1037924	3
1039.313	0.001	1039313	23
1039.323	0.001	1039323	61
1041.33	0.001	1041330	43
1041.869	0.001	1041869	101
1043.737	0.001	1043737	102
1044.536	0.001	1044536	6
1045.914	0.001	1045914	26
1045.924	0.001	1045924	61
1047.941	0.001	1047941	46
1048.38	0.001	1048380	101
1050.617	0.001	1050617	102
1051.746	0.001	1051746	4
1053.134	0.001	1053134	24
1053.144	0.001	1053144	61
1055.161	0.001	1055161	44
1055.66	0.001	1055660	101
1057.158	0.001	1057158	102
1058.217	0.001	1058217	2
1059.605	0.001	1059605	22
1059.625	0.001	1059625	61
1061.632	0.001	1061632	42
1062.192	0.001	1062192	101
1064.838	0.001	1064838	102
1066.076	0.001	1066076	3
1067.464	0.001	1067464	23
1067.484	0.001	1067484	61
1069.492	0.001	1069492	43
1070.251	0.001	1070251	101
1071.179	0.001	1071179	102
1072.388	0.001	1072388	11
1073.776	0.001	1073776	31
1073.786	0.001	1073786	62
1075.803	0.001	1075803	51
1076.332	0.001	1076332	103
1078.07	0.001	1078070	104
1079.248	0.001	1079248	11
1080.636	0.001	1080636	31
1080.646	0.001	1080646	62
1082.664	0.001	1082664	51
1083.133	0.001	1083133	103
1084.751	0.001	1084751	104
1085.56	0.001	1085560	12
1086.948	0.001	1086948	32
1086.958	0.001	1086958	62
1088.975	0.001	1088975	52
1089.534	0.001	1089534	103
1091.362	0.001	1091362	104
1092.231	0.001	1092231	2
1093.619	0.001	1093619	22
1093.629	0.001	1093629	61
1095.646	0.001	1095646	42
1096.245	0.001	1096245	101
1098.043	0.001	1098043	102
1099.141	0.001	1099141	5
1100.529	0.001	1100529	25
1100.549	0.001	1100549	61
1102.557	0.001	1102557	45
1103.036	0.001	1103036	101
1105.143	0.001	1105143	102
1106.002	0.001	1106002	8
1107.39	0.001	1107390	28
1107.4	0.001	1107400	62
1109.407	0.001	1109407	48
1109.867	0.001	1109867	103
1111.804	0.001	1111804	104
1113.003	0.001	1113003	3
1114.391	0.001	1114391	23
1114.401	0.001	1114401	61
1116.408	0.001	1116408	43
1116.907	0.001	1116907	101
1118.984	0.001	1118984	102
1120.223	0.001	1120223	4
1121.601	0.001	1121601	24
1121.621	0.001	1121621	61
1123.628	0.001	1123628	44
1124.207	0.001	1124207	101
1126.364	0.001	1126364	102
1127.393	0.001	1127393	5
1128.771	0.001	1128771	25
1128.781	0.001	1128781	61
1130.798	0.001	1130798	45
1131.298	0.001	1131298	101
1133.984	0.001	1133984	102
1134.893	0.001	1134893	12
1136.271	0.001	1136271	32
1136.281	0.001	1136281	62
1138.298	0.001	1138298	52
1138.827	0.001	1138827	103
1143.072	0.001	1143072	7
1144.46	0.001	1144460	27
1144.47	0.001	1144470	62
1146.487	0.001	1146487	47
1146.907	0.001	1146907	103
1148.424	0.001	1148424	104
1149.283	0.001	1149283	12
1150.661	0.001	1150661	32
1150.671	0.001	1150671	62
1152.689	0.001	1152689	52
1153.707	0.001	1153707	103
1154.766	0.001	1154766	104
1155.844	0.001	1155844	6
1157.233	0.001	1157233	26
