onset	duration	sample	trigger
1.815	0.001	1815	254
209.663	0.001	209663	201
211.65	0.001	211650	10
213.048	0.001	213048	30
213.607	0.001	213607	62
215.045	0.001	215045	50
216.064	0.001	216064	103
220.108	0.001	220108	1
221.497	0.001	221497	21
222.066	0.001	222066	62
223.504	0.001	223504	41
224.183	0.001	224183	101
225.881	0.001	225881	102
226.689	0.001	226689	2
228.088	0.001	228088	22
228.647	0.001	228647	61
230.085	0.001	230085	42
230.724	0.001	230724	103
232.112	0.001	232112	104
233.36	0.001	233360	4
234.758	0.001	234758	24
235.228	0.001	235228	61
236.776	0.001	236776	44
237.395	0.001	237395	101
238.324	0.001	238324	102
239.362	0.001	239362	8
240.76	0.001	240760	28
241.429	0.001	241429	62
242.768	0.001	242768	48
243.367	0.001	243367	103
245.055	0.001	245055	104
246.113	0.001	246113	5
247.511	0.001	247511	25
249.009	0.001	249009	60
249.518	0.001	249518	45
250.098	0.001	250098	101
251.316	0.001	251316	102
252.415	0.001	252415	3
253.813	0.001	253813	23
254.422	0.001	254422	62
255.83	0.001	255830	43
257.548	0.001	257548	102
258.356	0.001	258356	9
259.755	0.001	259755	29
260.713	0.001	260713	61
261.752	0.001	261752	49
262.501	0.001	262501	101
264.718	0.001	264718	102
265.527	0.001	265527	7
266.925	0.001	266925	27
267.484	0.001	267484	61
268.942	0.001	268942	47
269.671	0.001	269671	101
271.628	0.001	271628	102
272.797	0.001	272797	11
274.195	0.001	274195	31
275.703	0.001	275703	60
276.202	0.001	276202	51
277.141	0.001	277141	101
278.389	0.001	278389	102
279.508	0.001	279508	6
280.906	0.001	280906	26
282.404	0.001	282404	60
282.913	0.001	282913	46
283.442	0.001	283442	101
285.25	0.001	285250	102
286.448	0.001	286448	1
287.846	0.001	287846	21
288.645	0.001	288645	62
289.854	0.001	289854	41
290.313	0.001	290313	101
292.071	0.001	292071	102
293.309	0.001	293309	3
294.707	0.001	294707	23
295.216	0.001	295216	62
296.714	0.001	296714	43
297.563	0.001	297563	101
299.561	0.001	299561	102
300.319	0.001	300319	12
301.718	0.001	301718	32
303.226	0.001	303226	60
303.735	0.001	303735	52
304.204	0.001	304204	103
306.321	0.001	306321	104
307.51	0.001	307510	11
308.898	0.001	308898	31
310.396	0.001	310396	60
310.905	0.001	310905	51
311.564	0.001	311564	103
313.072	0.001	313072	104
314.171	0.001	314171	2
315.559	0.001	315559	22
316.288	0.001	316288	61
317.566	0.001	317566	42
318.045	0.001	318045	101
320.282	0.001	320282	102
321.521	0.001	321521	4
322.919	0.001	322919	24
323.728	0.001	323728	61
324.936	0.001	324936	44
325.425	0.001	325425	103
327.343	0.001	327343	104
328.481	0.001	328481	12
329.879	0.001	329879	32
331.377	0.001	331377	60
331.877	0.001	331877	52
332.566	0.001	332566	103
333.804	0.001	333804	104
335.012	0.001	335012	6
336.41	0.001	336410	26
337.918	0.001	337918	60
338.428	0.001	338428	46
338.827	0.001	338827	101
339.876	0.001	339876	102
341.124	0.001	341124	5
342.512	0.001	342512	25
344.01	0.001	344010	60
344.519	0.001	344519	45
345.109	0.001	345109	101
346.986	0.001	346986	102
347.885	0.001	347885	7
349.283	0.001	349283	27
349.972	0.001	349972	61
351.3	0.001	351300	47
351.879	0.001	351879	103
353.437	0.001	353437	104
354.446	0.001	354446	9
355.844	0.001	355844	29
356.493	0.001	356493	61
357.851	0.001	357851	49
358.351	0.001	358351	103
359.409	0.001	359409	104
360.388	0.001	360388	8
361.776	0.001	361776	28
362.865	0.001	362865	62
363.803	0.001	363803	48
364.223	0.001	364223	103
366	0.001	366000	104
367.029	0.001	367029	10
368.427	0.001	368427	30
369.186	0.001	369186	62
370.444	0.001	370444	50
371.203	0.001	371203	103
372.422	0.001	372422	104
372.661	0.001	372661	255
413.588	0.001	413588	254
416.644	0.001	416644	201
418.622	0.001	418622	4
420.02	0.001	420020	24
420.769	0.001	420769	61
422.037	0.001	422037	44
422.536	0.001	422536	101
425.173	0.001	425173	102
425.952	0.001	425952	4
427.35	0.001	427350	24
427.919	0.001	427919	61
429.357	0.001	429357	44
429.986	0.001	429986	101
432.093	0.001	432093	102
433.172	0.001	433172	8
434.56	0.001	434560	28
435.229	0.001	435229	62
436.577	0.001	436577	48
437.087	0.001	437087	103
438.644	0.001	438644	104
439.703	0.001	439703	9
441.101	0.001	441101	29
441.501	0.001	441501	61
443.108	0.001	443108	49
443.548	0.001	443548	103
444.487	0.001	444487	104
445.435	0.001	445435	8
446.833	0.001	446833	28
447.712	0.001	447712	62
448.831	0.001	448831	48
449.63	0.001	449630	103
451.407	0.001	451407	104
452.206	0.001	452206	12
453.594	0.001	453594	32
455.102	0.001	455102	60
455.601	0.001	455601	52
456.261	0.001	456261	103
457.808	0.001	457808	104
458.897	0.001	458897	9
460.285	0.001	460285	29
460.705	0.001	460705	61
462.292	0.001	462292	49
462.902	0.001	462902	103
463.79	0.001	463790	104
464.679	0.001	464679	10
466.067	0.001	466067	30
466.746	0.001	466746	62
468.075	0.001	468075	50
468.644	0.001	468644	103
470.102	0.001	470102	104
471.34	0.001	471340	11
472.728	0.001	472728	31
474.226	0.001	474226	60
474.735	0.001	474735	51
475.435	0.001	475435	103
476.923	0.001	476923	104
477.851	0.001	477851	10
479.249	0.001	479249	30
480.747	0.001	480747	60
481.257	0.001	481257	50
481.966	0.001	481966	103
483.414	0.001	483414	104
484.203	0.001	484203	11
485.601	0.001	485601	31
487.109	0.001	487109	60
487.618	0.001	487618	51
488.177	0.001	488177	103
490.284	0.001	490284	104
491.503	0.001	491503	1
492.901	0.001	492901	21
493.59	0.001	493590	62
494.918	0.001	494918	41
495.527	0.001	495527	101
496.726	0.001	496726	102
497.674	0.001	497674	12
499.062	0.001	499062	32
500.57	0.001	500570	60
501.07	0.001	501070	52
501.609	0.001	501609	103
503.377	0.001	503377	104
504.495	0.001	504495	5
505.883	0.001	505883	25
507.401	0.001	507401	60
507.9	0.001	507900	45
508.4	0.001	508400	101
510.387	0.001	510387	102
511.416	0.001	511416	9
512.814	0.001	512814	29
513.872	0.001	513872	61
514.811	0.001	514811	49
515.26	0.001	515260	103
517.038	0.001	517038	104
517.957	0.001	517957	12
519.355	0.001	519355	32
520.853	0.001	520853	60
521.352	0.001	521352	52
521.742	0.001	521742	103
524.698	0.001	524698	104
525.836	0.001	525836	10
527.224	0.001	527224	30
527.983	0.001	527983	62
529.241	0.001	529241	50
530.04	0.001	530040	103
531.588	0.001	531588	104
532.767	0.001	532767	11
534.165	0.001	534165	31
535.673	0.001	535673	60
536.182	0.001	536182	51
536.681	0.001	536681	103
538.089	0.001	538089	104
538.958	0.001	538958	5
540.356	0.001	540356	25
541.844	0.001	541844	60
542.354	0.001	542354	45
542.873	0.001	542873	101
544.371	0.001	544371	102
545.569	0.001	545569	5
546.967	0.001	546967	25
548.455	0.001	548455	60
548.965	0.001	548965	45
549.624	0.001	549624	101
551.491	0.001	551491	102
552.35	0.001	552350	7
553.748	0.001	553748	27
554.158	0.001	554158	61
555.765	0.001	555765	47
556.494	0.001	556494	103
557.683	0.001	557683	104
558.622	0.001	558622	7
560.02	0.001	560020	27
560.679	0.001	560679	61
562.027	0.001	562027	47
562.726	0.001	562726	103
564.374	0.001	564374	104
565.213	0.001	565213	5
566.611	0.001	566611	25
568.119	0.001	568119	60
568.618	0.001	568618	45
569.227	0.001	569227	101
571.894	0.001	571894	102
573.012	0.001	573012	6
574.41	0.001	574410	26
575.908	0.001	575908	60
576.407	0.001	576407	46
576.897	0.001	576897	101
579.703	0.001	579703	102
580.562	0.001	580562	4
581.95	0.001	581950	24
582.499	0.001	582499	61
583.967	0.001	583967	44
584.616	0.001	584616	101
585.265	0.001	585265	102
586.044	0.001	586044	6
587.442	0.001	587442	26
588.95	0.001	588950	60
589.46	0.001	589460	46
590.269	0.001	590269	103
591.387	0.001	591387	104
592.555	0.001	592555	4
593.954	0.001	593954	24
594.772	0.001	594772	61
595.961	0.001	595961	44
596.42	0.001	596420	101
600.644	0.001	600644	7
602.043	0.001	602043	27
602.832	0.001	602832	61
604.06	0.001	604060	47
604.729	0.001	604729	103
606.247	0.001	606247	104
607.335	0.001	607335	7
608.724	0.001	608724	27
609.932	0.001	609932	61
610.731	0.001	610731	47
611.25	0.001	611250	103
612.468	0.001	612468	104
613.327	0.001	613327	5
614.725	0.001	614725	25
616.223	0.001	616223	60
616.733	0.001	616733	45
617.142	0.001	617142	101
618.89	0.001	618890	102
619.838	0.001	619838	3
621.237	0.001	621237	23
621.936	0.001	621936	62
623.254	0.001	623254	43
623.733	0.001	623733	101
626.06	0.001	626060	102
627.069	0.001	627069	4
628.467	0.001	628467	24
629.136	0.001	629136	61
630.464	0.001	630464	44
631.043	0.001	631043	101
633.4	0.001	633400	102
634.419	0.001	634419	5
635.817	0.001	635817	25
637.315	0.001	637315	60
637.824	0.001	637824	45
638.433	0.001	638433	101
639.811	0.001	639811	102
640.84	0.001	640840	5
642.238	0.001	642238	25
643.746	0.001	643746	60
644.255	0.001	644255	45
644.844	0.001	644844	101
646.233	0.001	646233	102
647.052	0.001	647052	6
648.45	0.001	648450	26
649.958	0.001	649958	60
650.467	0.001	650467	46
651.016	0.001	651016	101
651.955	0.001	651955	102
652.804	0.001	652804	7
654.202	0.001	654202	27
654.901	0.001	654901	61
656.219	0.001	656219	47
656.638	0.001	656638	103
658.386	0.001	658386	104
659.604	0.001	659604	5
661.003	0.001	661003	25
662.501	0.001	662501	60
663	0.001	663000	45
663.719	0.001	663719	101
664.927	0.001	664927	102
665.796	0.001	665796	8
667.194	0.001	667194	28
667.803	0.001	667803	62
669.191	0.001	669191	48
669.721	0.001	669721	103
671.598	0.001	671598	104
672.647	0.001	672647	2
674.035	0.001	674035	22
674.664	0.001	674664	61
676.042	0.001	676042	42
676.492	0.001	676492	101
678.399	0.001	678399	102
679.677	0.001	679677	6
681.065	0.001	681065	26
682.573	0.001	682573	60
683.073	0.001	683073	46
683.702	0.001	683702	101
685.26	0.001	685260	102
686.478	0.001	686478	8
687.876	0.001	687876	28
688.345	0.001	688345	62
689.883	0.001	689883	48
690.313	0.001	690313	103
691.971	0.001	691971	104
693.019	0.001	693019	7
694.417	0.001	694417	27
695.765	0.001	695765	61
696.424	0.001	696424	47
696.994	0.001	696994	103
698.611	0.001	698611	104
699.77	0.001	699770	2
701.168	0.001	701168	22
702.656	0.001	702656	60
703.165	0.001	703165	42
703.665	0.001	703665	101
705.512	0.001	705512	102
706.561	0.001	706561	3
707.959	0.001	707959	23
708.458	0.001	708458	62
709.976	0.001	709976	43
710.535	0.001	710535	101
713.342	0.001	713342	102
714.11	0.001	714110	9
715.509	0.001	715509	29
716.048	0.001	716048	61
717.526	0.001	717526	49
718.005	0.001	718005	103
719.084	0.001	719084	104
719.863	0.001	719863	8
721.261	0.001	721261	28
722.06	0.001	722060	62
723.268	0.001	723268	48
723.827	0.001	723827	103
725.175	0.001	725175	104
726.124	0.001	726124	6
727.522	0.001	727522	26
729.02	0.001	729020	60
729.53	0.001	729530	46
730.338	0.001	730338	101
731.477	0.001	731477	102
732.515	0.001	732515	9
733.914	0.001	733914	29
734.792	0.001	734792	61
735.921	0.001	735921	49
736.48	0.001	736480	103
738.198	0.001	738198	104
739.336	0.001	739336	12
740.734	0.001	740734	32
742.242	0.001	742242	60
742.742	0.001	742742	52
743.371	0.001	743371	103
744.759	0.001	744759	104
745.628	0.001	745628	8
747.026	0.001	747026	28
747.625	0.001	747625	62
749.023	0.001	749023	48
749.602	0.001	749602	103
751.02	0.001	751020	104
751.879	0.001	751879	1
753.277	0.001	753277	21
753.807	0.001	753807	62
755.295	0.001	755295	41
755.884	0.001	755884	101
757.382	0.001	757382	102
758.251	0.001	758251	3
759.649	0.001	759649	23
760.677	0.001	760677	62
761.666	0.001	761666	43
762.225	0.001	762225	101
763.933	0.001	763933	102
764.971	0.001	764971	3
766.369	0.001	766369	23
767.338	0.001	767338	62
768.367	0.001	768367	43
769.385	0.001	769385	101
771.373	0.001	771373	102
772.321	0.001	772321	9
773.72	0.001	773720	29
774.468	0.001	774468	61
775.737	0.001	775737	49
776.136	0.001	776136	103
778.014	0.001	778014	104
779.052	0.001	779052	6
780.45	0.001	780450	26
