onset	duration	sample	trigger
10.327	0.001	10327	254
258.76	0.001	258760	201
260.388	0.001	260388	4
261.786	0.001	261786	24
263.284	0.001	263284	60
263.783	0.001	263783	44
265.99	0.001	265990	103
268.457	0.001	268457	4
269.855	0.001	269855	24
271.363	0.001	271363	60
271.862	0.001	271862	44
272.611	0.001	272611	103
276.826	0.001	276826	6
278.224	0.001	278224	26
279.732	0.001	279732	60
280.231	0.001	280231	46
282.069	0.001	282069	103
285.075	0.001	285075	8
286.473	0.001	286473	28
287.971	0.001	287971	60
288.47	0.001	288470	48
289.688	0.001	289688	103
293.503	0.001	293503	3
294.891	0.001	294891	23
296.399	0.001	296399	60
296.898	0.001	296898	43
297.318	0.001	297318	103
301.562	0.001	301562	11
302.96	0.001	302960	31
304.458	0.001	304458	60
304.958	0.001	304958	51
305.537	0.001	305537	103
309.961	0.001	309961	9
311.349	0.001	311349	29
312.857	0.001	312857	60
313.366	0.001	313366	49
313.955	0.001	313955	103
318.22	0.001	318220	10
319.618	0.001	319618	30
321.126	0.001	321126	60
321.635	0.001	321635	50
322.554	0.001	322554	103
326.518	0.001	326518	1
327.906	0.001	327906	21
329.414	0.001	329414	60
329.914	0.001	329914	41
330.553	0.001	330553	103
334.857	0.001	334857	1
336.255	0.001	336255	21
337.753	0.001	337753	60
338.262	0.001	338262	41
339.291	0.001	339291	103
343.006	0.001	343006	3
344.394	0.001	344394	23
345.902	0.001	345902	60
346.411	0.001	346411	43
347.3	0.001	347300	103
351.065	0.001	351065	12
352.463	0.001	352463	32
353.961	0.001	353961	60
354.46	0.001	354460	52
355.459	0.001	355459	103
359.394	0.001	359394	11
360.792	0.001	360792	31
362.29	0.001	362290	60
362.789	0.001	362789	51
363.638	0.001	363638	103
367.583	0.001	367583	2
368.981	0.001	368981	22
370.479	0.001	370479	60
370.988	0.001	370988	42
371.547	0.001	371547	103
375.901	0.001	375901	7
377.299	0.001	377299	27
378.797	0.001	378797	60
379.297	0.001	379297	47
379.946	0.001	379946	103
384.19	0.001	384190	5
385.578	0.001	385578	25
387.086	0.001	387086	60
387.595	0.001	387595	45
388.874	0.001	388874	103
392.359	0.001	392359	6
393.747	0.001	393747	26
395.265	0.001	395265	60
395.774	0.001	395774	46
397.112	0.001	397112	103
400.698	0.001	400698	2
402.096	0.001	402096	22
403.594	0.001	403594	60
404.103	0.001	404103	42
404.872	0.001	404872	103
408.797	0.001	408797	9
410.195	0.001	410195	29
411.713	0.001	411713	60
412.212	0.001	412212	49
413.081	0.001	413081	103
416.966	0.001	416966	12
418.364	0.001	418364	32
419.862	0.001	419862	60
420.361	0.001	420361	52
425.094	0.001	425094	5
426.493	0.001	426493	25
428.001	0.001	428001	60
428.51	0.001	428510	45
428.989	0.001	428989	103
433.553	0.001	433553	10
434.941	0.001	434941	30
436.449	0.001	436449	60
436.958	0.001	436958	50
437.598	0.001	437598	103
441.982	0.001	441982	7
443.38	0.001	443380	27
444.878	0.001	444878	60
445.387	0.001	445387	47
446.605	0.001	446605	103
450.14	0.001	450140	8
451.539	0.001	451539	28
453.057	0.001	453057	60
453.556	0.001	453556	48
454.475	0.001	454475	103
457.62	0.001	457620	255
555.485	0.001	555485	254
558.012	0.001	558012	201
559.869	0.001	559869	2
561.267	0.001	561267	22
562.765	0.001	562765	60
563.265	0.001	563265	42
564.533	0.001	564533	103
568.068	0.001	568068	6
569.466	0.001	569466	26
570.974	0.001	570974	60
571.474	0.001	571474	46
571.963	0.001	571963	103
576.217	0.001	576217	8
577.615	0.001	577615	28
579.113	0.001	579113	60
579.613	0.001	579613	48
580.352	0.001	580352	103
584.406	0.001	584406	7
585.804	0.001	585804	27
587.312	0.001	587312	60
587.821	0.001	587821	47
588.441	0.001	588441	103
592.565	0.001	592565	2
593.963	0.001	593963	22
595.471	0.001	595471	60
595.97	0.001	595970	42
596.899	0.001	596899	103
600.654	0.001	600654	8
602.052	0.001	602052	28
603.56	0.001	603560	60
604.069	0.001	604069	48
604.589	0.001	604589	103
609.023	0.001	609023	7
610.421	0.001	610421	27
611.939	0.001	611939	60
612.438	0.001	612438	47
613.127	0.001	613127	103
617.012	0.001	617012	3
618.41	0.001	618410	23
619.918	0.001	619918	60
620.417	0.001	620417	43
620.936	0.001	620936	103
625.231	0.001	625231	2
626.629	0.001	626629	22
628.137	0.001	628137	60
628.636	0.001	628636	42
629.185	0.001	629185	103
633.35	0.001	633350	9
634.748	0.001	634748	29
636.266	0.001	636266	60
636.765	0.001	636765	49
637.484	0.001	637484	103
641.399	0.001	641399	12
642.797	0.001	642797	32
644.295	0.001	644295	60
644.794	0.001	644794	52
645.293	0.001	645293	103
649.578	0.001	649578	3
650.976	0.001	650976	23
652.474	0.001	652474	60
652.983	0.001	652983	43
654.371	0.001	654371	103
657.627	0.001	657627	8
659.025	0.001	659025	28
660.533	0.001	660533	60
661.032	0.001	661032	48
662.31	0.001	662310	103
665.756	0.001	665756	2
667.154	0.001	667154	22
668.662	0.001	668662	60
669.161	0.001	669161	42
670.04	0.001	670040	103
674.094	0.001	674094	11
675.482	0.001	675482	31
677	0.001	677000	60
677.5	0.001	677500	51
677.879	0.001	677879	103
682.433	0.001	682433	1
683.831	0.001	683831	21
685.329	0.001	685329	60
685.838	0.001	685838	41
686.637	0.001	686637	103
690.772	0.001	690772	9
692.16	0.001	692160	29
693.678	0.001	693678	60
694.177	0.001	694177	49
695.056	0.001	695056	103
699.02	0.001	699020	11
700.409	0.001	700409	31
