onset	duration	sample	trigger
57.746	0.001	57746	254
59.234	0.001	59234	201
60.961	0.001	60961	7
62.359	0.001	62359	27
63.648	0.001	63648	61
64.357	0.001	64357	47
64.656	0.001	64656	103
66.494	0.001	66494	104
67.403	0.001	67403	2
68.801	0.001	68801	22
69.35	0.001	69350	61
70.798	0.001	70798	42
71.137	0.001	71137	101
72.655	0.001	72655	102
73.794	0.001	73794	11
75.182	0.001	75182	31
76.68	0.001	76680	60
77.189	0.001	77189	51
77.519	0.001	77519	103
79.846	0.001	79846	104
80.764	0.001	80764	11
82.162	0.001	82162	31
83.66	0.001	83660	60
84.16	0.001	84160	51
84.509	0.001	84509	103
86.257	0.001	86257	104
87.435	0.001	87435	11
88.833	0.001	88833	31
90.331	0.001	90331	60
90.831	0.001	90831	51
91.23	0.001	91230	103
93.267	0.001	93267	104
94.366	0.001	94366	2
95.754	0.001	95754	22
96.503	0.001	96503	61
97.761	0.001	97761	42
98.151	0.001	98151	101
99.619	0.001	99619	102
100.877	0.001	100877	4
102.275	0.001	102275	24
103.184	0.001	103184	61
104.272	0.001	104272	44
104.522	0.001	104522	101
106.07	0.001	106070	102
106.959	0.001	106959	1
108.347	0.001	108347	21
109.865	0.001	109865	60
110.364	0.001	110364	41
111.103	0.001	111103	101
111.682	0.001	111682	102
112.771	0.001	112771	9
114.159	0.001	114159	29
114.648	0.001	114648	61
116.176	0.001	116176	49
116.476	0.001	116476	103
118.024	0.001	118024	104
119.112	0.001	119112	6
120.51	0.001	120510	26
122.008	0.001	122008	60
122.518	0.001	122518	46
122.957	0.001	122957	101
124.715	0.001	124715	102
125.963	0.001	125963	9
127.361	0.001	127361	29
128.869	0.001	128869	60
129.368	0.001	129368	49
129.978	0.001	129978	103
130.617	0.001	130617	104
131.605	0.001	131605	1
132.993	0.001	132993	21
133.603	0.001	133603	62
135.001	0.001	135001	41
135.47	0.001	135470	101
136.519	0.001	136519	102
137.617	0.001	137617	3
139.015	0.001	139015	23
139.644	0.001	139644	62
141.033	0.001	141033	43
141.482	0.001	141482	101
143.28	0.001	143280	102
144.348	0.001	144348	8
