onset	duration	sample	trigger
20.971	0.001	20971	254
23.128	0.001	23128	201
25.036	0.001	25036	9
26.424	0.001	26424	29
27.233	0.001	27233	61
28.431	0.001	28431	49
29.09	0.001	29090	103
31.816	0.001	31816	104
32.795	0.001	32795	12
34.193	0.001	34193	32
35.691	0.001	35691	60
36.2	0.001	36200	52
36.55	0.001	36550	103
38.178	0.001	38178	104
39.067	0.001	39067	4
40.465	0.001	40465	24
41.413	0.001	41413	61
42.462	0.001	42462	44
43.071	0.001	43071	101
45.058	0.001	45058	102
46.047	0.001	46047	3
47.445	0.001	47445	23
48.224	0.001	48224	62
49.442	0.001	49442	43
50.132	0.001	50132	101
52.428	0.001	52428	102
53.457	0.001	53457	6
54.855	0.001	54855	26
56.343	0.001	56343	60
56.852	0.001	56852	46
57.412	0.001	57412	101
59.818	0.001	59818	102
60.577	0.001	60577	1
61.975	0.001	61975	21
62.615	0.001	62615	62
63.983	0.001	63983	41
64.462	0.001	64462	101
66.529	0.001	66529	102
67.618	0.001	67618	10
69.016	0.001	69016	30
69.845	0.001	69845	62
71.023	0.001	71023	50
71.403	0.001	71403	103
73.36	0.001	73360	104
74.149	0.001	74149	3
75.537	0.001	75537	23
76.236	0.001	76236	62
77.554	0.001	77554	43
78.154	0.001	78154	101
80.041	0.001	80041	102
80.91	0.001	80910	9
82.308	0.001	82308	29
83.087	0.001	83087	61
84.305	0.001	84305	49
85.214	0.001	85214	101
87.101	0.001	87101	102
88.14	0.001	88140	5
89.538	0.001	89538	25
91.046	0.001	91046	60
91.555	0.001	91555	45
92.204	0.001	92204	101
94.332	0.001	94332	102
95.36	0.001	95360	3
96.748	0.001	96748	23
98.017	0.001	98017	62
98.766	0.001	98766	43
99.195	0.001	99195	101
100.124	0.001	100124	102
101.152	0.001	101152	3
102.55	0.001	102550	23
103.589	0.001	103589	62
104.568	0.001	104568	43
105.077	0.001	105077	101
106.285	0.001	106285	102
107.554	0.001	107554	2
108.952	0.001	108952	22
109.781	0.001	109781	61
110.969	0.001	110969	42
111.778	0.001	111778	101
113.815	0.001	113815	102
114.794	0.001	114794	9
116.182	0.001	116182	29
117.001	0.001	117001	61
118.199	0.001	118199	49
118.748	0.001	118748	103
120.776	0.001	120776	104
121.994	0.001	121994	1
123.382	0.001	123382	21
124.311	0.001	124311	62
125.399	0.001	125399	41
125.749	0.001	125749	101
127.686	0.001	127686	102
128.555	0.001	128555	10
129.953	0.001	129953	30
130.652	0.001	130652	62
131.96	0.001	131960	50
132.26	0.001	132260	103
133.868	0.001	133868	104
134.777	0.001	134777	10
136.165	0.001	136165	30
137.243	0.001	137243	62
138.172	0.001	138172	50
138.412	0.001	138412	103
140.059	0.001	140059	104
141.078	0.001	141078	4
142.466	0.001	142466	24
143.195	0.001	143195	61
144.483	0.001	144483	44
145.153	0.001	145153	101
146.161	0.001	146161	102
146.93	0.001	146930	8
148.328	0.001	148328	28
149.826	0.001	149826	60
150.336	0.001	150336	48
150.735	0.001	150735	103
151.784	0.001	151784	104
152.752	0.001	152752	9
154.14	0.001	154140	29
154.859	0.001	154859	61
156.158	0.001	156158	49
156.917	0.001	156917	103
158.415	0.001	158415	104
159.243	0.001	159243	8
160.642	0.001	160642	28
161.52	0.001	161520	62
162.639	0.001	162639	48
163.328	0.001	163328	103
166.234	0.001	166234	104
167.073	0.001	167073	8
168.471	0.001	168471	28
169.31	0.001	169310	62
170.478	0.001	170478	48
171.776	0.001	171776	103
173.914	0.001	173914	104
174.712	0.001	174712	5
176.111	0.001	176111	25
177.609	0.001	177609	60
178.118	0.001	178118	45
178.567	0.001	178567	101
180.674	0.001	180674	102
181.623	0.001	181623	2
183.021	0.001	183021	22
183.79	0.001	183790	61
185.018	0.001	185018	42
185.648	0.001	185648	101
187.315	0.001	187315	102
188.424	0.001	188424	8
189.812	0.001	189812	28
190.751	0.001	190751	62
191.819	0.001	191819	48
192.309	0.001	192309	103
193.647	0.001	193647	104
194.835	0.001	194835	6
196.223	0.001	196223	26
197.721	0.001	197721	60
198.231	0.001	198231	46
198.93	0.001	198930	101
201.526	0.001	201526	102
202.445	0.001	202445	11
203.833	0.001	203833	31
205.341	0.001	205341	60
205.85	0.001	205850	51
206.3	0.001	206300	103
207.847	0.001	207847	104
209.016	0.001	209016	7
210.414	0.001	210414	27
211.383	0.001	211383	61
212.431	0.001	212431	47
213	0.001	213000	101
214.349	0.001	214349	102
215.377	0.001	215377	8
216.765	0.001	216765	28
217.684	0.001	217684	62
218.773	0.001	218773	48
219.352	0.001	219352	101
223.446	0.001	223446	11
224.834	0.001	224834	31
226.352	0.001	226352	60
226.852	0.001	226852	51
227.95	0.001	227950	103
229.448	0.001	229448	104
230.317	0.001	230317	11
231.715	0.001	231715	31
233.223	0.001	233223	60
233.732	0.001	233732	51
234.401	0.001	234401	103
235.71	0.001	235710	104
236.539	0.001	236539	4
237.927	0.001	237927	24
238.646	0.001	238646	61
239.944	0.001	239944	44
240.253	0.001	240253	101
242.131	0.001	242131	102
242.91	0.001	242910	3
244.308	0.001	244308	23
245.476	0.001	245476	62
246.305	0.001	246305	43
246.715	0.001	246715	101
248.053	0.001	248053	102
249.251	0.001	249251	10
250.649	0.001	250649	30
251.189	0.001	251189	62
252.667	0.001	252667	50
253.366	0.001	253366	103
254.654	0.001	254654	104
255.772	0.001	255772	11
257.171	0.001	257171	31
258.668	0.001	258668	60
259.178	0.001	259178	51
260.266	0.001	260266	103
261.894	0.001	261894	104
262.653	0.001	262653	8
264.051	0.001	264051	28
264.98	0.001	264980	62
266.058	0.001	266058	48
266.338	0.001	266338	103
268.076	0.001	268076	104
269.114	0.001	269114	11
270.512	0.001	270512	31
272.02	0.001	272020	60
272.52	0.001	272520	51
273.598	0.001	273598	103
274.837	0.001	274837	104
276.045	0.001	276045	7
277.443	0.001	277443	27
278.392	0.001	278392	61
279.45	0.001	279450	47
280.199	0.001	280199	103
282.826	0.001	282826	104
283.784	0.001	283784	8
285.182	0.001	285182	28
286.66	0.001	286660	62
287.19	0.001	287190	48
287.539	0.001	287539	103
289.207	0.001	289207	104
290.375	0.001	290375	5
291.774	0.001	291774	25
293.271	0.001	293271	60
293.771	0.001	293771	45
294.7	0.001	294700	101
296.367	0.001	296367	102
297.186	0.001	297186	2
298.584	0.001	298584	22
299.783	0.001	299783	61
300.592	0.001	300592	42
301.44	0.001	301440	101
305.405	0.001	305405	5
306.803	0.001	306803	25
308.301	0.001	308301	60
308.8	0.001	308800	45
309.04	0.001	309040	101
310.728	0.001	310728	102
311.926	0.001	311926	11
313.314	0.001	313314	31
314.822	0.001	314822	60
315.332	0.001	315332	51
315.481	0.001	315481	103
317.429	0.001	317429	104
318.327	0.001	318327	11
319.726	0.001	319726	31
321.224	0.001	321224	60
321.733	0.001	321733	51
322.372	0.001	322372	103
324.249	0.001	324249	104
325.098	0.001	325098	4
326.496	0.001	326496	24
327.885	0.001	327885	61
328.514	0.001	328514	44
329.053	0.001	329053	101
329.962	0.001	329962	102
331.1	0.001	331100	5
332.498	0.001	332498	25
334.006	0.001	334006	60
334.516	0.001	334516	45
334.805	0.001	334805	101
337.342	0.001	337342	102
338.25	0.001	338250	11
339.649	0.001	339649	31
341.157	0.001	341157	60
341.666	0.001	341666	51
342.245	0.001	342245	101
344.871	0.001	344871	102
345.74	0.001	345740	6
347.128	0.001	347128	26
348.636	0.001	348636	60
349.146	0.001	349146	46
350.274	0.001	350274	101
352.461	0.001	352461	102
353.24	0.001	353240	5
354.638	0.001	354638	25
356.136	0.001	356136	60
356.635	0.001	356635	45
357.065	0.001	357065	101
358.793	0.001	358793	102
359.651	0.001	359651	1
361.04	0.001	361040	21
362.048	0.001	362048	62
363.047	0.001	363047	41
363.706	0.001	363706	101
366.282	0.001	366282	102
367.161	0.001	367161	1
368.559	0.001	368559	21
369.878	0.001	369878	62
370.577	0.001	370577	41
370.916	0.001	370916	101
371.995	0.001	371995	102
372.963	0.001	372963	1
374.351	0.001	374351	21
375.45	0.001	375450	62
376.359	0.001	376359	41
376.688	0.001	376688	101
378.106	0.001	378106	102
378.955	0.001	378955	3
380.353	0.001	380353	23
381.132	0.001	381132	62
382.371	0.001	382371	43
382.89	0.001	382890	101
384.588	0.001	384588	102
385.506	0.001	385506	6
386.904	0.001	386904	26
388.402	0.001	388402	60
388.902	0.001	388902	46
389.091	0.001	389091	101
390.819	0.001	390819	102
391.688	0.001	391688	1
393.076	0.001	393076	21
393.905	0.001	393905	62
395.093	0.001	395093	41
395.533	0.001	395533	101
397.081	0.001	397081	102
398.229	0.001	398229	7
399.627	0.001	399627	27
400.536	0.001	400536	61
401.634	0.001	401634	47
403.971	0.001	403971	104
404.79	0.001	404790	4
406.188	0.001	406188	24
407.437	0.001	407437	61
408.195	0.001	408195	44
408.665	0.001	408665	101
410.652	0.001	410652	102
411.641	0.001	411641	8
413.039	0.001	413039	28
413.928	0.001	413928	62
415.056	0.001	415056	48
415.695	0.001	415695	103
417.133	0.001	417133	104
418.062	0.001	418062	7
419.46	0.001	419460	27
420.299	0.001	420299	61
421.477	0.001	421477	47
422.656	0.001	422656	101
426.331	0.001	426331	9
427.729	0.001	427729	29
429.237	0.001	429237	60
429.746	0.001	429746	49
430.176	0.001	430176	103
432.712	0.001	432712	104
433.781	0.001	433781	12
435.179	0.001	435179	32
436.687	0.001	436687	60
437.176	0.001	437176	52
438.225	0.001	438225	101
440.032	0.001	440032	102
441.021	0.001	441021	11
442.409	0.001	442409	31
443.917	0.001	443917	60
444.416	0.001	444416	51
445.155	0.001	445155	101
446.853	0.001	446853	102
447.932	0.001	447932	8
449.32	0.001	449320	28
450.169	0.001	450169	62
451.337	0.001	451337	48
451.666	0.001	451666	103
453.105	0.001	453105	104
453.993	0.001	453993	4
455.381	0.001	455381	24
456.27	0.001	456270	61
457.399	0.001	457399	44
458.228	0.001	458228	101
459.875	0.001	459875	102
460.874	0.001	460874	9
462.272	0.001	462272	29
462.931	0.001	462931	61
464.289	0.001	464289	49
464.739	0.001	464739	103
465.797	0.001	465797	104
466.796	0.001	466796	6
468.194	0.001	468194	26
469.692	0.001	469692	60
470.201	0.001	470201	46
470.581	0.001	470581	101
473.627	0.001	473627	102
474.605	0.001	474605	12
475.993	0.001	475993	32
477.501	0.001	477501	60
478.001	0.001	478001	52
478.57	0.001	478570	103
480.268	0.001	480268	104
481.136	0.001	481136	10
482.535	0.001	482535	30
483.294	0.001	483294	62
484.552	0.001	484552	50
484.961	0.001	484961	103
486.679	0.001	486679	104
487.748	0.001	487748	2
489.146	0.001	489146	22
490.224	0.001	490224	61
491.163	0.001	491163	42
491.592	0.001	491592	101
495.147	0.001	495147	102
496.276	0.001	496276	10
497.674	0.001	497674	30
498.912	0.001	498912	62
499.681	0.001	499681	50
500.4	0.001	500400	101
502.168	0.001	502168	102
503.107	0.001	503107	4
504.495	0.001	504495	24
505.204	0.001	505204	61
506.502	0.001	506502	44
506.912	0.001	506912	101
509.877	0.001	509877	102
510.686	0.001	510686	12
512.084	0.001	512084	32
513.582	0.001	513582	60
514.082	0.001	514082	52
514.661	0.001	514661	103
516.988	0.001	516988	104
518.176	0.001	518176	5
519.574	0.001	519574	25
521.062	0.001	521062	60
521.572	0.001	521572	45
522.4	0.001	522400	103
522.68	0.001	522680	104
523.769	0.001	523769	9
525.167	0.001	525167	29
526.655	0.001	526655	60
527.164	0.001	527164	49
527.474	0.001	527474	101
530.35	0.001	530350	102
531.278	0.001	531278	7
532.677	0.001	532677	27
533.346	0.001	533346	61
534.684	0.001	534684	47
535.423	0.001	535423	103
537.5	0.001	537500	104
538.529	0.001	538529	1
539.917	0.001	539917	21
540.746	0.001	540746	62
541.934	0.001	541934	41
542.493	0.001	542493	101
545.08	0.001	545080	102
546.128	0.001	546128	12
547.526	0.001	547526	32
549.024	0.001	549024	60
549.534	0.001	549534	52
550.213	0.001	550213	101
551.531	0.001	551531	102
552.34	0.001	552340	7
553.728	0.001	553728	27
554.547	0.001	554547	61
555.735	0.001	555735	47
555.965	0.001	555965	103
557.892	0.001	557892	104
558.721	0.001	558721	7
560.109	0.001	560109	27
560.978	0.001	560978	61
562.127	0.001	562127	47
563.055	0.001	563055	103
565.442	0.001	565442	104
566.251	0.001	566251	4
567.639	0.001	567639	24
568.668	0.001	568668	61
569.656	0.001	569656	44
570.395	0.001	570395	101
573.092	0.001	573092	102
574.14	0.001	574140	5
575.528	0.001	575528	25
577.046	0.001	577046	60
577.546	0.001	577546	45
578.085	0.001	578085	101
579.583	0.001	579583	102
580.821	0.001	580821	1
582.219	0.001	582219	21
583.557	0.001	583557	62
584.227	0.001	584227	41
585.565	0.001	585565	101
587.552	0.001	587552	102
588.78	0.001	588780	2
590.178	0.001	590178	22
590.937	0.001	590937	61
592.196	0.001	592196	42
593.065	0.001	593065	101
595.391	0.001	595391	102
596.39	0.001	596390	1
597.788	0.001	597788	21
599.296	0.001	599296	60
599.805	0.001	599805	41
600.504	0.001	600504	101
601.753	0.001	601753	102
602.542	0.001	602542	2
603.94	0.001	603940	22
605.448	0.001	605448	60
605.947	0.001	605947	42
606.416	0.001	606416	101
607.445	0.001	607445	102
608.444	0.001	608444	12
609.842	0.001	609842	32
611.35	0.001	611350	60
611.849	0.001	611849	52
612.748	0.001	612748	101
613.836	0.001	613836	102
614.875	0.001	614875	4
616.273	0.001	616273	24
617.781	0.001	617781	60
618.28	0.001	618280	44
619.079	0.001	619079	101
623.333	0.001	623333	10
624.722	0.001	624722	30
625.99	0.001	625990	62
626.729	0.001	626729	50
627.408	0.001	627408	103
631.572	0.001	631572	9
632.97	0.001	632970	29
634.478	0.001	634478	60
634.978	0.001	634978	49
635.826	0.001	635826	103
637.544	0.001	637544	104
638.663	0.001	638663	2
640.061	0.001	640061	22
641.249	0.001	641249	61
642.078	0.001	642078	42
642.507	0.001	642507	101
643.945	0.001	643945	102
644.964	0.001	644964	9
646.352	0.001	646352	29
646.911	0.001	646911	61
648.369	0.001	648369	49
648.639	0.001	648639	103
650.257	0.001	650257	104
651.086	0.001	651086	2
652.484	0.001	652484	22
653.183	0.001	653183	61
654.491	0.001	654491	42
655.05	0.001	655050	101
658.006	0.001	658006	102
659.005	0.001	659005	12
660.403	0.001	660403	32
661.891	0.001	661891	60
662.4	0.001	662400	52
663.559	0.001	663559	101
664.288	0.001	664288	102
665.486	0.001	665486	7
666.884	0.001	666884	27
668.402	0.001	668402	60
668.902	0.001	668902	47
669.651	0.001	669651	103
672.147	0.001	672147	104
673.256	0.001	673256	3
674.654	0.001	674654	23
675.662	0.001	675662	62
676.661	0.001	676661	43
677.041	0.001	677041	101
679.248	0.001	679248	102
680.116	0.001	680116	7
681.514	0.001	681514	27
682.743	0.001	682743	61
683.512	0.001	683512	47
684.321	0.001	684321	101
686.198	0.001	686198	102
687.087	0.001	687087	12
688.485	0.001	688485	32
689.983	0.001	689983	60
690.492	0.001	690492	52
690.862	0.001	690862	103
693.448	0.001	693448	104
694.237	0.001	694237	10
695.635	0.001	695635	30
696.434	0.001	696434	62
697.643	0.001	697643	50
698.392	0.001	698392	103
699.69	0.001	699690	104
700.688	0.001	700688	6
702.087	0.001	702087	26
703.575	0.001	703575	60
704.084	0.001	704084	46
704.613	0.001	704613	101
705.692	0.001	705692	102
706.521	0.001	706521	11
707.919	0.001	707919	31
709.417	0.001	709417	60
709.916	0.001	709916	51
710.216	0.001	710216	103
712.792	0.001	712792	104
713.681	0.001	713681	2
715.079	0.001	715079	22
715.948	0.001	715948	61
717.086	0.001	717086	42
717.975	0.001	717975	101
719.283	0.001	719283	102
720.502	0.001	720502	9
721.89	0.001	721890	29
722.719	0.001	722719	61
723.897	0.001	723897	49
724.226	0.001	724226	103
726.503	0.001	726503	104
727.282	0.001	727282	12
728.67	0.001	728670	32
730.178	0.001	730178	60
730.678	0.001	730678	52
731.207	0.001	731207	103
733.644	0.001	733644	104
734.473	0.001	734473	7
735.861	0.001	735861	27
737.359	0.001	737359	60
737.868	0.001	737868	47
738.897	0.001	738897	103
740.964	0.001	740964	104
741.753	0.001	741753	6
743.151	0.001	743151	26
744.659	0.001	744659	60
745.158	0.001	745158	46
745.757	0.001	745757	101
747.095	0.001	747095	102
747.964	0.001	747964	5
749.362	0.001	749362	25
750.86	0.001	750860	60
751.36	0.001	751360	45
751.739	0.001	751739	101
753.756	0.001	753756	102
754.575	0.001	754575	1
755.973	0.001	755973	21
756.832	0.001	756832	62
757.991	0.001	757991	41
758.69	0.001	758690	101
759.638	0.001	759638	102
760.857	0.001	760857	12
762.255	0.001	762255	32
763.743	0.001	763743	60
764.252	0.001	764252	52
764.821	0.001	764821	103
767.328	0.001	767328	104
768.137	0.001	768137	8
769.535	0.001	769535	28
770.434	0.001	770434	62
771.542	0.001	771542	48
772.151	0.001	772151	103
773.899	0.001	773899	104
775.127	0.001	775127	10
776.525	0.001	776525	30
777.414	0.001	777414	62
778.533	0.001	778533	50
779.032	0.001	779032	103
781.079	0.001	781079	104
782.328	0.001	782328	10
783.726	0.001	783726	30
784.644	0.001	784644	62
785.723	0.001	785723	50
785.983	0.001	785983	103
788.19	0.001	788190	104
789.158	0.001	789158	6
790.546	0.001	790546	26
792.044	0.001	792044	60
792.544	0.001	792544	46
792.943	0.001	792943	101
795.46	0.001	795460	102
796.438	0.001	796438	3
797.837	0.001	797837	23
798.945	0.001	798945	62
799.844	0.001	799844	43
800.912	0.001	800912	102
802.091	0.001	802091	2
803.489	0.001	803489	22
804.897	0.001	804897	61
805.496	0.001	805496	42
806.495	0.001	806495	104
807.693	0.001	807693	3
809.081	0.001	809081	23
809.99	0.001	809990	62
811.099	0.001	811099	43
811.548	0.001	811548	101
813.395	0.001	813395	102
814.534	0.001	814534	6
815.932	0.001	815932	26
817.44	0.001	817440	60
817.939	0.001	817939	46
818.489	0.001	818489	101
820.336	0.001	820336	102
821.504	0.001	821504	3
822.893	0.001	822893	23
824.401	0.001	824401	60
824.9	0.001	824900	43
825.499	0.001	825499	101
827.986	0.001	827986	102
828.884	0.001	828884	5
830.273	0.001	830273	25
831.77	0.001	831770	60
832.28	0.001	832280	45
833.738	0.001	833738	101
834.657	0.001	834657	102
835.685	0.001	835685	4
837.083	0.001	837083	24
837.792	0.001	837792	61
839.091	0.001	839091	44
839.78	0.001	839780	101
841.507	0.001	841507	102
842.476	0.001	842476	6
843.874	0.001	843874	26
845.372	0.001	845372	60
845.881	0.001	845881	46
846.63	0.001	846630	101
848.288	0.001	848288	102
937.237	0.001	937237	202
939.045	0.001	939045	7
940.443	0.001	940443	27
941.182	0.001	941182	61
942.44	0.001	942440	47
943.079	0.001	943079	103
944.767	0.001	944767	104
945.826	0.001	945826	10
947.224	0.001	947224	30
947.723	0.001	947723	62
949.241	0.001	949241	50
949.99	0.001	949990	103
951.468	0.001	951468	104
952.437	0.001	952437	3
953.835	0.001	953835	23
955.343	0.001	955343	60
955.842	0.001	955842	43
956.172	0.001	956172	101
957.819	0.001	957819	102
958.728	0.001	958728	3
960.126	0.001	960126	23
960.805	0.001	960805	62
962.144	0.001	962144	43
962.932	0.001	962932	101
964.331	0.001	964331	102
965.539	0.001	965539	8
966.937	0.001	966937	28
967.706	0.001	967706	62
968.934	0.001	968934	48
970.093	0.001	970093	104
971.291	0.001	971291	9
972.689	0.001	972689	29
973.208	0.001	973208	61
974.706	0.001	974706	49
975.146	0.001	975146	103
977.593	0.001	977593	104
978.431	0.001	978431	11
979.83	0.001	979830	31
981.317	0.001	981317	60
981.827	0.001	981827	51
982.516	0.001	982516	101
984.303	0.001	984303	102
985.512	0.001	985512	12
986.91	0.001	986910	32
988.398	0.001	988398	60
988.907	0.001	988907	52
989.876	0.001	989876	101
991.114	0.001	991114	102
991.993	0.001	991993	2
993.391	0.001	993391	22
994.23	0.001	994230	61
995.388	0.001	995388	42
996.107	0.001	996107	101
998.614	0.001	998614	102
999.483	0.001	999483	6
1000.881	0.001	1000881	26
1002.389	0.001	1002389	60
1002.888	0.001	1002888	46
1003.427	0.001	1003427	101
1004.636	0.001	1004636	102
1005.684	0.001	1005684	2
1007.083	0.001	1007083	22
1008.59	0.001	1008590	60
1009.09	0.001	1009090	42
1009.529	0.001	1009529	101
1011.307	0.001	1011307	102
1012.166	0.001	1012166	8
1013.564	0.001	1013564	28
1014.732	0.001	1014732	62
1015.561	0.001	1015561	48
1015.93	0.001	1015930	101
1019.256	0.001	1019256	102
1020.045	0.001	1020045	11
1021.443	0.001	1021443	31
1022.951	0.001	1022951	60
1023.45	0.001	1023450	51
1024.079	0.001	1024079	101
1025.378	0.001	1025378	102
1026.276	0.001	1026276	7
1027.675	0.001	1027675	27
1028.783	0.001	1028783	61
1029.692	0.001	1029692	47
1029.951	0.001	1029951	103
1031.27	0.001	1031270	104
1032.258	0.001	1032258	6
1033.656	0.001	1033656	26
1035.154	0.001	1035154	60
1035.654	0.001	1035654	46
1036.223	0.001	1036223	101
1037.911	0.001	1037911	102
1039.149	0.001	1039149	3
1040.547	0.001	1040547	23
1041.486	0.001	1041486	62
1042.564	0.001	1042564	43
1042.874	0.001	1042874	101
1044.592	0.001	1044592	102
1045.76	0.001	1045760	6
1047.158	0.001	1047158	26
1048.666	0.001	1048666	60
1049.175	0.001	1049175	46
1049.625	0.001	1049625	101
1051.782	0.001	1051782	102
1052.95	0.001	1052950	4
1054.348	0.001	1054348	24
1055.317	0.001	1055317	61
1056.346	0.001	1056346	44
1057.035	0.001	1057035	101
1059.421	0.001	1059421	102
1060.45	0.001	1060450	1
1061.848	0.001	1061848	21
1062.677	0.001	1062677	62
1063.855	0.001	1063855	41
1064.345	0.001	1064345	101
1066.662	0.001	1066662	102
1067.56	0.001	1067560	12
1068.949	0.001	1068949	32
1070.446	0.001	1070446	60
1070.956	0.001	1070956	52
1071.345	0.001	1071345	103
1074.002	0.001	1074002	104
1074.841	0.001	1074841	1
1076.239	0.001	1076239	21
1077.247	0.001	1077247	62
1078.236	0.001	1078236	41
1078.795	0.001	1078795	101
1080.443	0.001	1080443	102
1081.282	0.001	1081282	12
1082.67	0.001	1082670	32
1084.178	0.001	1084178	60
1084.687	0.001	1084687	52
1085.436	0.001	1085436	103
1087.324	0.001	1087324	104
1088.382	0.001	1088382	11
1089.78	0.001	1089780	31
1091.278	0.001	1091278	60
1091.788	0.001	1091788	51
1092.347	0.001	1092347	103
1094.474	0.001	1094474	104
1095.353	0.001	1095353	6
1096.751	0.001	1096751	26
1098.269	0.001	1098269	60
1098.768	0.001	1098768	46
1099.637	0.001	1099637	103
1102.343	0.001	1102343	104
1103.601	0.001	1103601	1
1105	0.001	1105000	21
1105.838	0.001	1105838	62
1107.017	0.001	1107017	41
1107.326	0.001	1107326	101
1108.894	0.001	1108894	102
1110.063	0.001	1110063	4
1111.451	0.001	1111451	24
1112.18	0.001	1112180	61
1113.468	0.001	1113468	44
1114.217	0.001	1114217	101
1115.296	0.001	1115296	102
1116.384	0.001	1116384	5
1117.782	0.001	1117782	25
1119.29	0.001	1119290	60
1119.79	0.001	1119790	45
1120.818	0.001	1120818	101
1121.727	0.001	1121727	102
1122.865	0.001	1122865	11
1124.263	0.001	1124263	31
1125.761	0.001	1125761	60
1126.271	0.001	1126271	51
1126.46	0.001	1126460	103
1128.987	0.001	1128987	104
1130.125	0.001	1130125	9
1131.514	0.001	1131514	29
1133.022	0.001	1133022	60
1133.531	0.001	1133531	49
1134.05	0.001	1134050	103
1135.708	0.001	1135708	104
1136.896	0.001	1136896	2
1138.294	0.001	1138294	22
1139.623	0.001	1139623	61
1140.302	0.001	1140302	42
1140.981	0.001	1140981	103
1142.209	0.001	1142209	104
1143.188	0.001	1143188	10
1144.586	0.001	1144586	30
1145.505	0.001	1145505	62
1146.593	0.001	1146593	50
1146.953	0.001	1146953	103
1148.8	0.001	1148800	104
1149.589	0.001	1149589	9
1150.987	0.001	1150987	29
1151.696	0.001	1151696	61
1153.004	0.001	1153004	49
1153.364	0.001	1153364	103
1157.618	0.001	1157618	12
1159.016	0.001	1159016	32
1160.514	0.001	1160514	60
1161.024	0.001	1161024	52
1161.503	0.001	1161503	103
1164.329	0.001	1164329	104
1165.557	0.001	1165557	9
1166.955	0.001	1166955	29
1167.674	0.001	1167674	61
1168.963	0.001	1168963	49
1169.432	0.001	1169432	103
1171.509	0.001	1171509	104
1172.678	0.001	1172678	10
1174.066	0.001	1174066	30
1174.815	0.001	1174815	62
1176.083	0.001	1176083	50
1176.742	0.001	1176742	103
1178.34	0.001	1178340	104
1179.458	0.001	1179458	10
1180.857	0.001	1180857	30
1181.915	0.001	1181915	62
1182.864	0.001	1182864	50
1183.473	0.001	1183473	103
1184.631	0.001	1184631	104
1185.6	0.001	1185600	1
1186.998	0.001	1186998	21
1187.777	0.001	1187777	62
1189.006	0.001	1189006	41
1189.205	0.001	1189205	101
1191.722	0.001	1191722	102
1192.83	0.001	1192830	9
1194.228	0.001	1194228	29
1194.977	0.001	1194977	61
1196.236	0.001	1196236	49
1197.075	0.001	1197075	103
1198.892	0.001	1198892	104
1199.801	0.001	1199801	6
1201.199	0.001	1201199	26
1202.697	0.001	1202697	60
1203.206	0.001	1203206	46
1203.716	0.001	1203716	101
1205.653	0.001	1205653	102
1206.412	0.001	1206412	10
1207.81	0.001	1207810	30
1209.308	0.001	1209308	60
1209.807	0.001	1209807	50
1209.827	0.001	1209827	103
1211.435	0.001	1211435	102
1212.554	0.001	1212554	8
1213.952	0.001	1213952	28
1214.98	0.001	1214980	62
1215.959	0.001	1215959	48
1216.358	0.001	1216358	103
1217.547	0.001	1217547	104
1218.715	0.001	1218715	11
1220.103	0.001	1220103	31
1221.611	0.001	1221611	60
1222.111	0.001	1222111	51
1222.64	0.001	1222640	103
1224.028	0.001	1224028	104
1224.977	0.001	1224977	6
1226.375	0.001	1226375	26
1227.883	0.001	1227883	60
1228.392	0.001	1228392	46
1229.141	0.001	1229141	101
1232.147	0.001	1232147	102
1232.936	0.001	1232936	9
1234.334	0.001	1234334	29
1234.893	0.001	1234893	61
1236.341	0.001	1236341	49
1236.471	0.001	1236471	103
1239.327	0.001	1239327	104
1240.116	0.001	1240116	5
1241.514	0.001	1241514	25
1243.022	0.001	1243022	60
1243.532	0.001	1243532	45
1244.251	0.001	1244251	101
1246.827	0.001	1246827	102
1247.756	0.001	1247756	12
