onset	duration	sample	trigger
9.679	0.001	9679	254
270.215	0.001	270215	201
272.212	0.001	272212	7
273.6	0.001	273600	27
274.679	0.001	274679	61
275.608	0.001	275608	47
276.556	0.001	276556	103
279.462	0.001	279462	104
280.581	0.001	280581	6
281.979	0.001	281979	26
283.477	0.001	283477	60
283.976	0.001	283976	46
284.945	0.001	284945	101
286.263	0.001	286263	102
287.282	0.001	287282	10
288.68	0.001	288680	30
290.018	0.001	290018	62
290.687	0.001	290687	50
291.576	0.001	291576	103
293.463	0.001	293463	104
294.242	0.001	294242	11
295.63	0.001	295630	31
297.138	0.001	297138	60
297.638	0.001	297638	51
298.476	0.001	298476	101
302.551	0.001	302551	1
303.949	0.001	303949	21
304.938	0.001	304938	62
305.966	0.001	305966	41
306.506	0.001	306506	101
308.563	0.001	308563	102
309.332	0.001	309332	12
310.73	0.001	310730	32
312.228	0.001	312228	60
312.737	0.001	312737	52
313.436	0.001	313436	103
315.923	0.001	315923	104
316.802	0.001	316802	2
318.2	0.001	318200	22
319.118	0.001	319118	61
320.217	0.001	320217	42
320.606	0.001	320606	101
323.562	0.001	323562	102
324.491	0.001	324491	3
325.889	0.001	325889	23
326.768	0.001	326768	62
327.887	0.001	327887	43
328.516	0.001	328516	101
330.293	0.001	330293	102
331.232	0.001	331232	12
332.62	0.001	332620	32
334.138	0.001	334138	60
334.637	0.001	334637	52
335.326	0.001	335326	103
338.203	0.001	338203	104
339.011	0.001	339011	5
340.41	0.001	340410	25
341.917	0.001	341917	60
342.427	0.001	342427	45
342.856	0.001	342856	101
345.922	0.001	345922	102
346.931	0.001	346931	2
348.329	0.001	348329	22
349.148	0.001	349148	61
350.336	0.001	350336	42
350.736	0.001	350736	101
352.283	0.001	352283	102
353.142	0.001	353142	7
354.53	0.001	354530	27
355.369	0.001	355369	61
356.548	0.001	356548	47
357.077	0.001	357077	103
361.481	0.001	361481	5
362.879	0.001	362879	25
364.367	0.001	364367	60
364.876	0.001	364876	45
365.485	0.001	365485	101
368.202	0.001	368202	102
369.4	0.001	369400	9
370.798	0.001	370798	29
371.647	0.001	371647	61
372.796	0.001	372796	49
373.215	0.001	373215	103
377.729	0.001	377729	9
379.127	0.001	379127	29
380.445	0.001	380445	61
381.134	0.001	381134	49
381.783	0.001	381783	103
383.92	0.001	383920	104
384.959	0.001	384959	4
386.357	0.001	386357	24
386.966	0.001	386966	61
388.354	0.001	388354	44
388.654	0.001	388654	101
390.701	0.001	390701	102
391.98	0.001	391980	4
393.368	0.001	393368	24
394.027	0.001	394027	61
395.385	0.001	395385	44
395.575	0.001	395575	101
397.123	0.001	397123	102
398.401	0.001	398401	8
399.799	0.001	399799	28
400.458	0.001	400458	62
401.806	0.001	401806	48
402.056	0.001	402056	103
404.632	0.001	404632	104
405.501	0.001	405501	11
406.899	0.001	406899	31
408.407	0.001	408407	60
408.917	0.001	408917	51
409.675	0.001	409675	103
410.944	0.001	410944	104
411.843	0.001	411843	1
413.241	0.001	413241	21
414.01	0.001	414010	62
415.238	0.001	415238	41
415.887	0.001	415887	101
417.834	0.001	417834	102
419.023	0.001	419023	6
420.411	0.001	420411	26
421.919	0.001	421919	60
422.428	0.001	422428	46
422.718	0.001	422718	101
425.254	0.001	425254	102
426.183	0.001	426183	3
427.581	0.001	427581	23
428.29	0.001	428290	62
429.588	0.001	429588	43
429.878	0.001	429878	101
431.676	0.001	431676	102
432.634	0.001	432634	10
434.022	0.001	434022	30
434.861	0.001	434861	62
436.03	0.001	436030	50
436.289	0.001	436289	103
437.857	0.001	437857	104
439.086	0.001	439086	8
440.484	0.001	440484	28
441.143	0.001	441143	62
442.501	0.001	442501	48
442.731	0.001	442731	103
445.267	0.001	445267	104
445.517	0.001	445517	255
518.456	0.001	518456	254
521.182	0.001	521182	201
523.01	0.001	523010	7
524.408	0.001	524408	27
525.067	0.001	525067	61
526.425	0.001	526425	47
526.944	0.001	526944	103
528.642	0.001	528642	104
529.76	0.001	529760	2
531.159	0.001	531159	22
531.678	0.001	531678	61
533.176	0.001	533176	42
533.455	0.001	533455	101
535.942	0.001	535942	102
536.901	0.001	536901	12
538.299	0.001	538299	32
539.817	0.001	539817	60
540.316	0.001	540316	52
540.865	0.001	540865	103
542.833	0.001	542833	104
543.921	0.001	543921	1
545.319	0.001	545319	21
545.889	0.001	545889	62
547.317	0.001	547317	41
547.616	0.001	547616	101
549.394	0.001	549394	102
550.482	0.001	550482	3
551.88	0.001	551880	23
552.659	0.001	552659	62
553.888	0.001	553888	43
554.227	0.001	554227	101
556.045	0.001	556045	102
556.924	0.001	556924	5
558.322	0.001	558322	25
559.83	0.001	559830	60
560.339	0.001	560339	45
560.649	0.001	560649	101
563.095	0.001	563095	102
564.284	0.001	564284	11
565.682	0.001	565682	31
567.18	0.001	567180	60
567.679	0.001	567679	51
568.028	0.001	568028	103
570.186	0.001	570186	104
571.314	0.001	571314	2
572.712	0.001	572712	22
573.341	0.001	573341	61
574.709	0.001	574709	42
575.119	0.001	575119	101
576.896	0.001	576896	102
577.945	0.001	577945	10
579.333	0.001	579333	30
580.122	0.001	580122	62
581.34	0.001	581340	50
581.78	0.001	581780	103
583.727	0.001	583727	104
584.806	0.001	584806	4
586.204	0.001	586204	24
586.943	0.001	586943	61
588.201	0.001	588201	44
588.96	0.001	588960	101
590.248	0.001	590248	102
591.507	0.001	591507	12
592.905	0.001	592905	32
594.413	0.001	594413	60
594.912	0.001	594912	52
595.291	0.001	595291	103
597.339	0.001	597339	104
598.577	0.001	598577	3
599.975	0.001	599975	23
600.604	0.001	600604	62
601.992	0.001	601992	43
602.432	0.001	602432	101
605.448	0.001	605448	102
606.267	0.001	606267	11
607.665	0.001	607665	31
609.163	0.001	609163	60
609.662	0.001	609662	51
609.962	0.001	609962	103
612.418	0.001	612418	104
613.377	0.001	613377	6
614.775	0.001	614775	26
616.283	0.001	616283	60
616.792	0.001	616792	46
617.102	0.001	617102	101
619.309	0.001	619309	102
620.118	0.001	620118	1
621.506	0.001	621506	21
622.305	0.001	622305	62
623.523	0.001	623523	41
624.052	0.001	624052	101
626.469	0.001	626469	102
627.628	0.001	627628	10
629.026	0.001	629026	30
629.595	0.001	629595	62
631.043	0.001	631043	50
631.412	0.001	631412	103
634.728	0.001	634728	104
635.567	0.001	635567	6
636.955	0.001	636955	26
638.473	0.001	638473	60
638.982	0.001	638982	46
639.382	0.001	639382	101
641.918	0.001	641918	102
642.977	0.001	642977	7
644.365	0.001	644365	27
644.894	0.001	644894	61
646.382	0.001	646382	47
646.742	0.001	646742	103
648.789	0.001	648789	104
649.827	0.001	649827	11
651.226	0.001	651226	31
652.724	0.001	652724	60
653.233	0.001	653233	51
653.562	0.001	653562	103
655.869	0.001	655869	104
657.088	0.001	657088	1
658.486	0.001	658486	21
659.025	0.001	659025	62
660.483	0.001	660483	41
660.902	0.001	660902	101
663.838	0.001	663838	102
664.897	0.001	664897	11
666.295	0.001	666295	31
667.803	0.001	667803	60
668.312	0.001	668312	51
669.011	0.001	669011	103
670.899	0.001	670899	104
671.848	0.001	671848	4
673.246	0.001	673246	24
673.895	0.001	673895	61
675.263	0.001	675263	44
675.742	0.001	675742	101
678.638	0.001	678638	102
679.427	0.001	679427	8
680.825	0.001	680825	28
681.325	0.001	681325	62
682.843	0.001	682843	48
683.212	0.001	683212	103
685.429	0.001	685429	104
686.598	0.001	686598	2
687.996	0.001	687996	22
688.635	0.001	688635	61
690.013	0.001	690013	42
690.342	0.001	690342	101
693.288	0.001	693288	102
694.257	0.001	694257	9
695.655	0.001	695655	29
696.224	0.001	696224	61
697.663	0.001	697663	49
698.322	0.001	698322	103
700.259	0.001	700259	104
701.038	0.001	701038	12
702.426	0.001	702426	32
703.924	0.001	703924	60
704.433	0.001	704433	52
705.162	0.001	705162	103
707.489	0.001	707489	104
708.737	0.001	708737	3
710.136	0.001	710136	23
710.695	0.001	710695	62
712.153	0.001	712153	43
712.742	0.001	712742	101
715.309	0.001	715309	102
716.487	0.001	716487	3
717.885	0.001	717885	23
718.584	0.001	718584	62
719.892	0.001	719892	43
720.382	0.001	720382	101
723.108	0.001	723108	102
724.047	0.001	724047	2
