onset	duration	sample	trigger
4.647	0.001	4647	201
6.634	0.001	6634	4
8.033	0.001	8033	24
9.201	0.001	9201	61
10.03	0.001	10030	44
11.158	0.001	11158	101
13.535	0.001	13535	102
14.514	0.001	14514	10
15.902	0.001	15902	30
17.03	0.001	17030	61
17.909	0.001	17909	50
20.066	0.001	20066	103
22.842	0.001	22842	9
24.231	0.001	24231	29
24.64	0.001	24640	62
26.238	0.001	26238	49
27.376	0.001	27376	103
29.114	0.001	29114	104
30.252	0.001	30252	1
31.64	0.001	31640	21
32.789	0.001	32789	61
33.658	0.001	33658	41
34.547	0.001	34547	103
38.361	0.001	38361	10
39.759	0.001	39759	30
40.768	0.001	40768	62
41.767	0.001	41767	50
42.426	0.001	42426	103
44.703	0.001	44703	104
45.592	0.001	45592	6
46.98	0.001	46980	26
48.488	0.001	48488	60
48.987	0.001	48987	46
49.596	0.001	49596	103
53.591	0.001	53591	3
54.989	0.001	54989	23
55.898	0.001	55898	62
57.006	0.001	57006	43
57.725	0.001	57725	103
60.381	0.001	60381	104
61.33	0.001	61330	11
62.718	0.001	62718	31
64.226	0.001	64226	60
64.736	0.001	64736	51
65.634	0.001	65634	103
67.282	0.001	67282	104
68.44	0.001	68440	5
69.839	0.001	69839	25
71.337	0.001	71337	60
71.846	0.001	71846	45
73.893	0.001	73893	101
76.569	0.001	76569	7
77.968	0.001	77968	27
79.476	0.001	79476	60
79.975	0.001	79975	47
81.762	0.001	81762	103
83.4	0.001	83400	104
84.629	0.001	84629	2
86.027	0.001	86027	22
87.535	0.001	87535	60
88.044	0.001	88044	42
89.242	0.001	89242	101
91.06	0.001	91060	102
92.258	0.001	92258	3
93.646	0.001	93646	23
94.675	0.001	94675	62
95.664	0.001	95664	43
96.822	0.001	96822	101
97.98	0.001	97980	102
99.259	0.001	99259	12
100.647	0.001	100647	32
102.145	0.001	102145	60
102.644	0.001	102644	52
103.563	0.001	103563	103
105.75	0.001	105750	104
106.709	0.001	106709	4
108.107	0.001	108107	24
108.936	0.001	108936	61
